Name	GS	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE
ALZHEIMER'S DISEASE%KEGG%HSA05010	ALZHEIMER'S DISEASE%KEGG%HSA05010		163	0.49481514	1.835326	0.01	0.01	0.409	2088	tags=49%, list=13%, signal=56%
ACTOMYOSIN STRUCTURE ORGANIZATION%GO%GO:0031032	ACTOMYOSIN STRUCTURE ORGANIZATION%GO%GO:0031032		29	0.5997312	1.8342044	0.01	0.01	0.415	3359	tags=66%, list=20%, signal=82%
CANONICAL WNT RECEPTOR SIGNALING PATHWAY%GO%GO:0060070	CANONICAL WNT RECEPTOR SIGNALING PATHWAY%GO%GO:0060070		48	0.5500575	1.828925	0.01	0.01	0.439	4906	tags=52%, list=30%, signal=74%
PURINE RIBONUCLEOTIDE BIOSYNTHETIC PROCESS%GO%GO:0009152	PURINE RIBONUCLEOTIDE BIOSYNTHETIC PROCESS%GO%GO:0009152		46	0.5488155	1.8207893	0.01	0.01	0.486	3957	tags=65%, list=24%, signal=86%
REGULATION OF MRNA STABILITY%GO%GO:0043488	REGULATION OF MRNA STABILITY%GO%GO:0043488		29	0.5983918	1.8207031	0.01	0.01	0.488	5228	tags=72%, list=32%, signal=106%
CARDIAC MUSCLE CONTRACTION%GO%GO:0060048	CARDIAC MUSCLE CONTRACTION%GO%GO:0060048		20	0.63231593	1.8174295	0.01	0.01	0.507	3170	tags=60%, list=19%, signal=74%
MUSCLE CONTRACTION%GO%GO:0006936	MUSCLE CONTRACTION%GO%GO:0006936		145	0.4945333	1.8173044	0.01	0.01	0.508	3718	tags=49%, list=23%, signal=63%
ATP BIOSYNTHETIC PROCESS%GO%GO:0006754	ATP BIOSYNTHETIC PROCESS%GO%GO:0006754		21	0.6256432	1.815192	0.01	0.01	0.518	1849	tags=67%, list=11%, signal=75%
PYRUVATE METABOLISM%REACTOME%REACT_2071.5	PYRUVATE METABOLISM%REACTOME%REACT_2071.5		20	0.6349983	1.8114048	0.01	0.01	0.538	3089	tags=65%, list=19%, signal=80%
PURINE RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GO%GO:0009206	PURINE RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GO%GO:0009206		21	0.6256432	1.810225	0.01	0.01	0.547	1849	tags=67%, list=11%, signal=75%
HUNTINGTON'S DISEASE%KEGG%HSA05016	HUNTINGTON'S DISEASE%KEGG%HSA05016		178	0.49485576	1.8099959	0.01	0.01	0.548	5932	tags=72%, list=36%, signal=112%
REGULATION OF MUSCLE SYSTEM PROCESS%GO%GO:0090257	REGULATION OF MUSCLE SYSTEM PROCESS%GO%GO:0090257		81	0.51755667	1.8070936	0.01	0.01	0.556	4837	tags=63%, list=29%, signal=89%
SEGMENTATION%GO%GO:0035282	SEGMENTATION%GO%GO:0035282		22	0.6058051	1.8060603	0.01	0.01	0.563	3368	tags=41%, list=20%, signal=51%
RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GO%GO:0009201	RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GO%GO:0009201		22	0.6080705	1.8046324	0.01	0.01	0.564	4829	tags=86%, list=29%, signal=122%
REGULATION OF RNA STABILITY%GO%GO:0043487	REGULATION OF RNA STABILITY%GO%GO:0043487		31	0.5804211	1.8039757	0.01	0.01	0.566	5228	tags=68%, list=32%, signal=99%
GLYCOLYSIS%REACTOME%REACT_1383.7	GLYCOLYSIS%REACTOME%REACT_1383.7		25	0.6136764	1.8035536	0.01	0.01	0.567	3586	tags=76%, list=22%, signal=97%
STRIATED MUSCLE CELL DIFFERENTIATION%GO%GO:0051146	STRIATED MUSCLE CELL DIFFERENTIATION%GO%GO:0051146		68	0.5156265	1.7925256	0.01	0.01	0.643	3145	tags=46%, list=19%, signal=56%
DILATED CARDIOMYOPATHY%KEGG%HSA05414	DILATED CARDIOMYOPATHY%KEGG%HSA05414		87	0.5009408	1.7895223	0.01	0.01	0.663	6244	tags=68%, list=38%, signal=109%
PURINE NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GO%GO:0009145	PURINE NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GO%GO:0009145		21	0.6256432	1.7757139	0.01	0.01	0.736	1849	tags=67%, list=11%, signal=75%
RNA STABILIZATION%GO%GO:0043489	RNA STABILIZATION%GO%GO:0043489		22	0.5954935	1.7614192	0.01	0.01	0.797	4967	tags=68%, list=30%, signal=97%
STRIATED MUSCLE TISSUE DEVELOPMENT%GO%GO:0014706	STRIATED MUSCLE TISSUE DEVELOPMENT%GO%GO:0014706		101	0.49466515	1.7583472	0.01	0.01	0.807	3145	tags=42%, list=19%, signal=51%
MUSCLE CELL DIFFERENTIATION%GO%GO:0042692	MUSCLE CELL DIFFERENTIATION%GO%GO:0042692		113	0.48080733	1.7539976	0.01	0.01	0.826	3145	tags=42%, list=19%, signal=51%
RIBONUCLEOTIDE BIOSYNTHETIC PROCESS%GO%GO:0009260	RIBONUCLEOTIDE BIOSYNTHETIC PROCESS%GO%GO:0009260		49	0.5234936	1.7520894	0.01	0.01	0.83	4829	tags=69%, list=29%, signal=98%
HEART CONTRACTION%GO%GO:0060047	HEART CONTRACTION%GO%GO:0060047		24	0.590116	1.751161	0.01	0.01	0.835	3170	tags=58%, list=19%, signal=72%
HYPERTROPHIC CARDIOMYOPATHY (HCM)%KEGG%HSA05410	HYPERTROPHIC CARDIOMYOPATHY (HCM)%KEGG%HSA05410		80	0.4983981	1.750189	0.01	0.01	0.842	6244	tags=69%, list=38%, signal=110%
NEGATIVE REGULATION OF OSTEOBLAST DIFFERENTIATION%GO%GO:0045668	NEGATIVE REGULATION OF OSTEOBLAST DIFFERENTIATION%GO%GO:0045668		16	0.6283629	1.7475694	0.01	0.01	0.857	2230	tags=44%, list=14%, signal=51%
MITOCHONDRIAL PROTEIN IMPORT%REACTOME%REACT_118595.3	MITOCHONDRIAL PROTEIN IMPORT%REACTOME%REACT_118595.3		51	0.5305246	1.7472079	0.01	0.01	0.86	5587	tags=78%, list=34%, signal=118%
MUSCLE CONTRACTION%REACTOME%REACT_17044.3	MUSCLE CONTRACTION%REACTOME%REACT_17044.3		49	0.52388304	1.743927	0.01	0.01	0.874	5152	tags=76%, list=31%, signal=109%
MUSCLE SYSTEM PROCESS%GO%GO:0003012	MUSCLE SYSTEM PROCESS%GO%GO:0003012		160	0.47474295	1.7425259	0.01	0.01	0.886	2955	tags=44%, list=18%, signal=54%
MRNA STABILIZATION%GO%GO:0048255	MRNA STABILIZATION%GO%GO:0048255		22	0.5954935	1.7405368	0.01	0.01	0.892	4967	tags=68%, list=30%, signal=97%
PKA ACTIVATION IN GLUCAGON SIGNALLING%REACTOME%REACT_1946.1	PKA ACTIVATION IN GLUCAGON SIGNALLING%REACTOME%REACT_1946.1		17	0.6220417	1.7369564	0.01	0.01	0.905	3609	tags=65%, list=22%, signal=83%
CITRIC ACID CYCLE (TCA CYCLE)%REACTOME%REACT_1785.4	CITRIC ACID CYCLE (TCA CYCLE)%REACTOME%REACT_1785.4		19	0.61234266	1.7265037	0.01	0.01	0.941	3204	tags=74%, list=19%, signal=91%
RETINOL METABOLISM%KEGG%HSA00830	RETINOL METABOLISM%KEGG%HSA00830		62	0.7226132	2.6267815	0.01	0.01	0	2710	tags=56%, list=16%, signal=67%
METABOLISM OF XENOBIOTICS BY CYTOCHROME P450%KEGG%HSA00980	METABOLISM OF XENOBIOTICS BY CYTOCHROME P450%KEGG%HSA00980		69	0.6920664	2.567663	0.01	0.01	0	2710	tags=64%, list=16%, signal=76%
FATTY ACID METABOLISM%KEGG%HSA00071	FATTY ACID METABOLISM%KEGG%HSA00071		42	0.7526135	2.5653558	0.01	0.01	0	3014	tags=86%, list=18%, signal=105%
MONOCARBOXYLIC ACID CATABOLIC PROCESS%GO%GO:0072329	MONOCARBOXYLIC ACID CATABOLIC PROCESS%GO%GO:0072329		60	0.7072268	2.5568907	0.01	0.01	0	2560	tags=73%, list=16%, signal=86%
FATTY ACID OXIDATION%GO%GO:0019395	FATTY ACID OXIDATION%GO%GO:0019395		48	0.720891	2.52698	0.01	0.01	0	3013	tags=81%, list=18%, signal=99%
LIPID OXIDATION%GO%GO:0034440	LIPID OXIDATION%GO%GO:0034440		49	0.71686894	2.5129163	0.01	0.01	0	3013	tags=80%, list=18%, signal=97%
PEROXISOME%KEGG%HSA04146	PEROXISOME%KEGG%HSA04146		76	0.66557646	2.5061576	0.01	0.01	0	3555	tags=75%, list=22%, signal=95%
BIOLOGICAL OXIDATIONS%REACTOME%REACT_13433.2	BIOLOGICAL OXIDATIONS%REACTOME%REACT_13433.2		132	0.6232929	2.4981422	0.01	0.01	0	3844	tags=61%, list=23%, signal=79%
FATTY ACID CATABOLIC PROCESS%GO%GO:0009062	FATTY ACID CATABOLIC PROCESS%GO%GO:0009062		50	0.70122516	2.4770331	0.01	0.01	0	2560	tags=74%, list=16%, signal=87%
ORGANIC ACID CATABOLIC PROCESS%GO%GO:0016054	ORGANIC ACID CATABOLIC PROCESS%GO%GO:0016054		150	0.60984915	2.4634788	0.01	0.01	0	2560	tags=63%, list=16%, signal=73%
CARBOXYLIC ACID CATABOLIC PROCESS%GO%GO:0046395	CARBOXYLIC ACID CATABOLIC PROCESS%GO%GO:0046395		150	0.60984915	2.440325	0.01	0.01	0	2560	tags=63%, list=16%, signal=73%
AMINO ACID AND DERIVATIVE METABOLISM%REACTOME%REACT_13.4	AMINO ACID AND DERIVATIVE METABOLISM%REACTOME%REACT_13.4		177	0.5950445	2.4381723	0.01	0.01	0	4101	tags=71%, list=25%, signal=94%
RESPONSE TO XENOBIOTIC STIMULUS%GO%GO:0009410	RESPONSE TO XENOBIOTIC STIMULUS%GO%GO:0009410		142	0.600053	2.4353657	0.01	0.01	0	3844	tags=58%, list=23%, signal=75%
CELLULAR RESPONSE TO XENOBIOTIC STIMULUS%GO%GO:0071466	CELLULAR RESPONSE TO XENOBIOTIC STIMULUS%GO%GO:0071466		142	0.600053	2.4017587	0.01	0.01	0	3844	tags=58%, list=23%, signal=75%
XENOBIOTIC METABOLIC PROCESS%GO%GO:0006805	XENOBIOTIC METABOLIC PROCESS%GO%GO:0006805		141	0.60070586	2.3968732	0.01	0.01	0	3844	tags=58%, list=23%, signal=75%
GLYCINE, SERINE AND THREONINE METABOLISM%KEGG%HSA00260	GLYCINE, SERINE AND THREONINE METABOLISM%KEGG%HSA00260		32	0.739477	2.3964677	0.01	0.01	0	1930	tags=75%, list=12%, signal=85%
PHASE 1 - FUNCTIONALIZATION OF COMPOUNDS%REACTOME%REACT_13705.2	PHASE 1 - FUNCTIONALIZATION OF COMPOUNDS%REACTOME%REACT_13705.2		64	0.65493876	2.3929741	0.01	0.01	0	2770	tags=50%, list=17%, signal=60%
SERINE FAMILY AMINO ACID METABOLIC PROCESS%GO%GO:0009069	SERINE FAMILY AMINO ACID METABOLIC PROCESS%GO%GO:0009069		21	0.8095282	2.3684702	0.01	0.01	0	2353	tags=86%, list=14%, signal=100%
ALPHA-AMINO ACID METABOLIC PROCESS%GO%GO:1901605	ALPHA-AMINO ACID METABOLIC PROCESS%GO%GO:1901605		136	0.58735	2.3489988	0.01	0.01	0	4278	tags=71%, list=26%, signal=95%
FATTY ACID BETA-OXIDATION%GO%GO:0006635	FATTY ACID BETA-OXIDATION%GO%GO:0006635		38	0.7007787	2.3276932	0.01	0.01	0	3661	tags=84%, list=22%, signal=108%
CELLULAR HORMONE METABOLIC PROCESS%GO%GO:0034754	CELLULAR HORMONE METABOLIC PROCESS%GO%GO:0034754		59	0.6404315	2.3263137	0.01	0.01	0	2303	tags=51%, list=14%, signal=59%
ALPHA-AMINO ACID CATABOLIC PROCESS%GO%GO:1901606	ALPHA-AMINO ACID CATABOLIC PROCESS%GO%GO:1901606		62	0.6304695	2.2743297	0.01	0.01	0	2480	tags=63%, list=15%, signal=74%
CYTOCHROME P450 - ARRANGED BY SUBSTRATE TYPE%REACTOME%REACT_13567.2	CYTOCHROME P450 - ARRANGED BY SUBSTRATE TYPE%REACTOME%REACT_13567.2		47	0.6521028	2.2710257	0.01	0.01	0	2770	tags=45%, list=17%, signal=54%
SMALL MOLECULE CATABOLIC PROCESS%GO%GO:0044282	SMALL MOLECULE CATABOLIC PROCESS%GO%GO:0044282		184	0.5577986	2.2639453	0.01	0.01	0	2560	tags=56%, list=16%, signal=66%
PROPANOATE METABOLISM%KEGG%HSA00640	PROPANOATE METABOLISM%KEGG%HSA00640		32	0.68657875	2.25915	0.01	0.01	0.001	3485	tags=84%, list=21%, signal=107%
CELLULAR AMINO ACID CATABOLIC PROCESS%GO%GO:0009063	CELLULAR AMINO ACID CATABOLIC PROCESS%GO%GO:0009063		88	0.58922035	2.2589095	0.01	0.01	0.001	2480	tags=60%, list=15%, signal=71%
SINGLE-ORGANISM CATABOLIC PROCESS%GO%GO:0044712	SINGLE-ORGANISM CATABOLIC PROCESS%GO%GO:0044712		184	0.5577986	2.2577374	0.01	0.01	0.001	2560	tags=56%, list=16%, signal=66%
BILE ACID BIOSYNTHETIC PROCESS%GO%GO:0006699	BILE ACID BIOSYNTHETIC PROCESS%GO%GO:0006699		18	0.7830726	2.2502718	0.01	0.01	0.001	2041	tags=83%, list=12%, signal=95%
STEROID HORMONE BIOSYNTHESIS%KEGG%HSA00140	STEROID HORMONE BIOSYNTHESIS%KEGG%HSA00140		56	0.6215781	2.2250164	0.01	0.01	0.001	2380	tags=52%, list=14%, signal=60%
STEROID METABOLIC PROCESS%GO%GO:0008202	STEROID METABOLIC PROCESS%GO%GO:0008202		154	0.5478498	2.2149112	0.01	0.01	0.001	2410	tags=45%, list=15%, signal=53%
PRIMARY BILE ACID BIOSYNTHESIS%KEGG%HSA00120	PRIMARY BILE ACID BIOSYNTHESIS%KEGG%HSA00120		15	0.8206331	2.2066026	0.01	0.01	0.001	2041	tags=87%, list=12%, signal=99%
LIPID MODIFICATION%GO%GO:0030258	LIPID MODIFICATION%GO%GO:0030258		65	0.5966234	2.203726	0.01	0.01	0.001	2710	tags=63%, list=16%, signal=75%
FATTY ACID &BETA;-OXIDATION I%HUMANCYC%FAO-PWY	FATTY ACID &BETA;-OXIDATION I%HUMANCYC%FAO-PWY		16	0.7961088	2.201979	0.01	0.01	0.001	3014	tags=88%, list=18%, signal=107%
ALPHA-AMINO ACID BIOSYNTHETIC PROCESS%GO%GO:1901607	ALPHA-AMINO ACID BIOSYNTHETIC PROCESS%GO%GO:1901607		36	0.6590483	2.198466	0.01	0.01	0.001	3962	tags=86%, list=24%, signal=113%
CELLULAR ALDEHYDE METABOLIC PROCESS%GO%GO:0006081	CELLULAR ALDEHYDE METABOLIC PROCESS%GO%GO:0006081		27	0.69573224	2.18413	0.01	0.01	0.001	2402	tags=74%, list=15%, signal=87%
CARBOXYLIC ACID BIOSYNTHETIC PROCESS%GO%GO:0046394	CARBOXYLIC ACID BIOSYNTHETIC PROCESS%GO%GO:0046394		150	0.54327637	2.1800573	0.01	0.01	0.001	3787	tags=63%, list=23%, signal=81%
SYNTHESIS OF BILE ACIDS AND BILE SALTS%REACTOME%REACT_11054.1	SYNTHESIS OF BILE ACIDS AND BILE SALTS%REACTOME%REACT_11054.1		17	0.77697915	2.178851	0.01	0.01	0.001	2041	tags=82%, list=12%, signal=94%
BILE ACID METABOLIC PROCESS%GO%GO:0008206	BILE ACID METABOLIC PROCESS%GO%GO:0008206		29	0.6879047	2.1766222	0.01	0.01	0.001	2041	tags=69%, list=12%, signal=79%
ORGANIC ACID BIOSYNTHETIC PROCESS%GO%GO:0016053	ORGANIC ACID BIOSYNTHETIC PROCESS%GO%GO:0016053		150	0.54327637	2.1733677	0.01	0.01	0.001	3787	tags=63%, list=23%, signal=81%
PENTOSE AND GLUCURONATE INTERCONVERSIONS%KEGG%HSA00040	PENTOSE AND GLUCURONATE INTERCONVERSIONS%KEGG%HSA00040		31	0.66819036	2.1631823	0.01	0.01	0.001	2715	tags=61%, list=16%, signal=73%
BILE ACID AND BILE SALT METABOLISM%REACTOME%REACT_11040.2	BILE ACID AND BILE SALT METABOLISM%REACTOME%REACT_11040.2		23	0.7103891	2.1536455	0.01	0.01	0.003	2041	tags=70%, list=12%, signal=79%
FATTY ACID METABOLIC PROCESS%GO%GO:0006631	FATTY ACID METABOLIC PROCESS%GO%GO:0006631		158	0.5366551	2.1490867	0.01	0.01	0.005	3849	tags=59%, list=23%, signal=76%
BETA-ALANINE METABOLISM%KEGG%HSA00410	BETA-ALANINE METABOLISM%KEGG%HSA00410		27	0.67533875	2.1409037	0.01	0.01	0.007	2715	tags=70%, list=16%, signal=84%
SMALL MOLECULE BIOSYNTHETIC PROCESS%GO%GO:0044283	SMALL MOLECULE BIOSYNTHETIC PROCESS%GO%GO:0044283		243	0.51076776	2.1322677	0.01	0.01	0.009	3557	tags=55%, list=22%, signal=69%
FATTY-ACYL-COA METABOLIC PROCESS%GO%GO:0035337	FATTY-ACYL-COA METABOLIC PROCESS%GO%GO:0035337		21	0.7202979	2.1269352	0.01	0.01	0.01	3014	tags=71%, list=18%, signal=87%
MONOCARBOXYLIC ACID METABOLIC PROCESS%GO%GO:0032787	MONOCARBOXYLIC ACID METABOLIC PROCESS%GO%GO:0032787		256	0.50644284	2.1251616	0.01	0.01	0.01	3054	tags=50%, list=19%, signal=61%
PEROXISOMAL LIPID METABOLISM%REACTOME%REACT_16957.2	PEROXISOMAL LIPID METABOLISM%REACTOME%REACT_16957.2		18	0.74799055	2.1221826	0.01	0.01	0.01	3336	tags=83%, list=20%, signal=104%
SINGLE-ORGANISM BIOSYNTHETIC PROCESS%GO%GO:0044711	SINGLE-ORGANISM BIOSYNTHETIC PROCESS%GO%GO:0044711		247	0.5077395	2.1015944	0.01	0.01	0.014	3557	tags=54%, list=22%, signal=68%
PORPHYRIN AND CHLOROPHYLL METABOLISM%KEGG%HSA00860	PORPHYRIN AND CHLOROPHYLL METABOLISM%KEGG%HSA00860		43	0.6111752	2.10089	0.01	0.01	0.015	2401	tags=53%, list=15%, signal=62%
CELLULAR AMINO ACID BIOSYNTHETIC PROCESS%GO%GO:0008652	CELLULAR AMINO ACID BIOSYNTHETIC PROCESS%GO%GO:0008652		60	0.5766406	2.090997	0.01	0.01	0.016	4282	tags=78%, list=26%, signal=105%
VALINE, LEUCINE AND ISOLEUCINE DEGRADATION%KEGG%HSA00280	VALINE, LEUCINE AND ISOLEUCINE DEGRADATION%KEGG%HSA00280		44	0.6069098	2.0903368	0.01	0.01	0.017	4061	tags=82%, list=25%, signal=108%
REGULATION OF TRANSCRIPTION INVOLVED IN G1/S PHASE OF MITOTIC CELL CYCLE%GO%GO:0000083	REGULATION OF TRANSCRIPTION INVOLVED IN G1/S PHASE OF MITOTIC CELL CYCLE%GO%GO:0000083		18	0.7240552	2.0784707	0.01	0.01	0.021	3244	tags=61%, list=20%, signal=76%
HORMONE METABOLIC PROCESS%GO%GO:0042445	HORMONE METABOLIC PROCESS%GO%GO:0042445		100	0.53959614	2.0705233	0.01	0.01	0.022	2770	tags=39%, list=17%, signal=47%
FATTY ACYL-COA BIOSYNTHESIS%REACTOME%REACT_1319.2	FATTY ACYL-COA BIOSYNTHESIS%REACTOME%REACT_1319.2		17	0.7433094	2.0676122	0.01	0.01	0.023	3014	tags=76%, list=18%, signal=93%
CELLULAR AMINO ACID METABOLIC PROCESS%GO%GO:0006520	CELLULAR AMINO ACID METABOLIC PROCESS%GO%GO:0006520		301	0.4870344	2.053768	0.01	0.01	0.03	4282	tags=59%, list=26%, signal=78%
LONG-CHAIN FATTY-ACYL-COA METABOLIC PROCESS%GO%GO:0035336	LONG-CHAIN FATTY-ACYL-COA METABOLIC PROCESS%GO%GO:0035336		19	0.7055736	2.0505486	0.01	0.01	0.032	3014	tags=68%, list=18%, signal=84%
SULFUR AMINO ACID METABOLIC PROCESS%GO%GO:0000096	SULFUR AMINO ACID METABOLIC PROCESS%GO%GO:0000096		40	0.604787	2.0499399	0.01	0.01	0.032	4101	tags=75%, list=25%, signal=100%
HISTIDINE METABOLISM%KEGG%HSA00340	HISTIDINE METABOLISM%KEGG%HSA00340		27	0.65630597	2.0468218	0.01	0.01	0.033	2715	tags=67%, list=16%, signal=80%
G1 S-SPECIFIC TRANSCRIPTION%REACTOME%REACT_683.3	G1 S-SPECIFIC TRANSCRIPTION%REACTOME%REACT_683.3		15	0.7527548	2.0418813	0.01	0.01	0.039	2352	tags=60%, list=14%, signal=70%
LONG-CHAIN FATTY-ACYL-COA BIOSYNTHETIC PROCESS%GO%GO:0035338	LONG-CHAIN FATTY-ACYL-COA BIOSYNTHETIC PROCESS%GO%GO:0035338		16	0.7372486	2.0400267	0.01	0.01	0.04	3014	tags=75%, list=18%, signal=92%
ALANINE, ASPARTATE AND GLUTAMATE METABOLISM%KEGG%HSA00250	ALANINE, ASPARTATE AND GLUTAMATE METABOLISM%KEGG%HSA00250		32	0.6341385	2.0385628	0.01	0.01	0.04	3454	tags=75%, list=21%, signal=95%
THIOESTER METABOLIC PROCESS%GO%GO:0035383	THIOESTER METABOLIC PROCESS%GO%GO:0035383		42	0.5979332	2.0315812	0.01	0.01	0.047	3192	tags=67%, list=19%, signal=82%
MITOCHONDRIAL FATTY ACID BETA-OXIDATION%REACTOME%REACT_1473.1	MITOCHONDRIAL FATTY ACID BETA-OXIDATION%REACTOME%REACT_1473.1		15	0.7462805	2.0280802	0.01	0.01	0.048	2560	tags=87%, list=16%, signal=102%
ONE CARBON POOL BY FOLATE%KEGG%HSA00670	ONE CARBON POOL BY FOLATE%KEGG%HSA00670		18	0.71481013	2.0254393	0.01	0.01	0.052	3170	tags=78%, list=19%, signal=96%
ACYL-COA METABOLIC PROCESS%GO%GO:0006637	ACYL-COA METABOLIC PROCESS%GO%GO:0006637		42	0.5979332	2.0209262	0.01	0.01	0.055	3192	tags=67%, list=19%, signal=82%
ARGININE AND PROLINE METABOLISM%KEGG%HSA00330	ARGININE AND PROLINE METABOLISM%KEGG%HSA00330		53	0.5705171	2.0167239	0.01	0.01	0.062	2715	tags=58%, list=16%, signal=70%
PRIMARY ALCOHOL METABOLIC PROCESS%GO%GO:0034308	PRIMARY ALCOHOL METABOLIC PROCESS%GO%GO:0034308		15	0.72610253	2.0122645	0.01	0.01	0.067	2710	tags=80%, list=16%, signal=96%
REGULATION OF HORMONE LEVELS%GO%GO:0010817	REGULATION OF HORMONE LEVELS%GO%GO:0010817		122	0.50834024	2.0092106	0.01	0.01	0.069	3841	tags=39%, list=23%, signal=51%
FATTY-ACYL-COA BIOSYNTHETIC PROCESS%GO%GO:0046949	FATTY-ACYL-COA BIOSYNTHETIC PROCESS%GO%GO:0046949		16	0.7372486	2.0040574	0.01	0.01	0.079	3014	tags=75%, list=18%, signal=92%
CELLULAR LIPID CATABOLIC PROCESS%GO%GO:0044242	CELLULAR LIPID CATABOLIC PROCESS%GO%GO:0044242		95	0.51813245	2.002393	0.01	0.01	0.079	2560	tags=48%, list=16%, signal=57%
LIPID CATABOLIC PROCESS%GO%GO:0016042	LIPID CATABOLIC PROCESS%GO%GO:0016042		112	0.5094762	1.9988632	0.01	0.01	0.082	3661	tags=53%, list=22%, signal=67%
DICARBOXYLIC ACID METABOLIC PROCESS%GO%GO:0043648	DICARBOXYLIC ACID METABOLIC PROCESS%GO%GO:0043648		45	0.5736179	1.9859991	0.01	0.01	0.101	3454	tags=62%, list=21%, signal=78%
MINERAL ABSORPTION%KEGG%HSA04978	MINERAL ABSORPTION%KEGG%HSA04978		49	0.56150806	1.9691415	0.01	0.01	0.141	4835	tags=63%, list=29%, signal=89%
BUTANOATE METABOLISM%KEGG%HSA00650	BUTANOATE METABOLISM%KEGG%HSA00650		30	0.61759216	1.9598545	0.01	0.01	0.163	2150	tags=63%, list=13%, signal=73%
SULFUR AMINO ACID METABOLISM%REACTOME%REACT_115639.1	SULFUR AMINO ACID METABOLISM%REACTOME%REACT_115639.1		26	0.6319812	1.9580854	0.01	0.01	0.169	4101	tags=81%, list=25%, signal=107%
GLUTAMINE FAMILY AMINO ACID METABOLIC PROCESS%GO%GO:0009064	GLUTAMINE FAMILY AMINO ACID METABOLIC PROCESS%GO%GO:0009064		30	0.60563236	1.9441686	0.01	0.01	0.209	2622	tags=60%, list=16%, signal=71%
AROMATIC AMINO ACID FAMILY CATABOLIC PROCESS%GO%GO:0009074	AROMATIC AMINO ACID FAMILY CATABOLIC PROCESS%GO%GO:0009074		18	0.6843694	1.9338558	0.01	0.01	0.247	2145	tags=61%, list=13%, signal=70%
ORGANIC HYDROXY COMPOUND BIOSYNTHETIC PROCESS%GO%GO:1901617	ORGANIC HYDROXY COMPOUND BIOSYNTHETIC PROCESS%GO%GO:1901617		84	0.5053812	1.9336246	0.01	0.01	0.247	3011	tags=48%, list=18%, signal=58%
TRYPTOPHAN METABOLISM%KEGG%HSA00380	TRYPTOPHAN METABOLISM%KEGG%HSA00380		39	0.57619184	1.9314758	0.01	0.01	0.256	2715	tags=54%, list=16%, signal=64%
TYROSINE METABOLISM%KEGG%HSA00350	TYROSINE METABOLISM%KEGG%HSA00350		37	0.5719992	1.925573	0.01	0.01	0.286	2962	tags=57%, list=18%, signal=69%
CYSTEINE AND METHIONINE METABOLISM%KEGG%HSA00270	CYSTEINE AND METHIONINE METABOLISM%KEGG%HSA00270		34	0.58798665	1.9175766	0.01	0.01	0.317	5104	tags=76%, list=31%, signal=110%
PHENYLALANINE METABOLISM%KEGG%HSA00360	PHENYLALANINE METABOLISM%KEGG%HSA00360		17	0.6709626	1.9017208	0.01	0.01	0.376	1709	tags=65%, list=10%, signal=72%
ANDROGEN METABOLIC PROCESS%GO%GO:0008209	ANDROGEN METABOLIC PROCESS%GO%GO:0008209		18	0.66294813	1.8998463	0.01	0.01	0.384	3468	tags=61%, list=21%, signal=77%
ISOPRENOID METABOLIC PROCESS%GO%GO:0006720	ISOPRENOID METABOLIC PROCESS%GO%GO:0006720		88	0.49495515	1.8935139	0.01	0.01	0.406	2916	tags=40%, list=18%, signal=48%
COFACTOR METABOLIC PROCESS%GO%GO:0051186	COFACTOR METABOLIC PROCESS%GO%GO:0051186		141	0.46891984	1.8902175	0.01	0.01	0.421	3192	tags=51%, list=19%, signal=63%
MONOCARBOXYLIC ACID BIOSYNTHETIC PROCESS%GO%GO:0072330	MONOCARBOXYLIC ACID BIOSYNTHETIC PROCESS%GO%GO:0072330		87	0.49721444	1.8855027	0.01	0.01	0.448	3557	tags=53%, list=22%, signal=67%
PLASMA LIPOPROTEIN PARTICLE ORGANIZATION%GO%GO:0071827	PLASMA LIPOPROTEIN PARTICLE ORGANIZATION%GO%GO:0071827		28	0.589901	1.8776388	0.01	0.01	0.5	4643	tags=64%, list=28%, signal=89%
GLUTAMATE METABOLIC PROCESS%GO%GO:0006536	GLUTAMATE METABOLIC PROCESS%GO%GO:0006536		15	0.69451547	1.8695735	0.01	0.01	0.545	2139	tags=67%, list=13%, signal=77%
PROTEIN-LIPID COMPLEX SUBUNIT ORGANIZATION%GO%GO:0071825	PROTEIN-LIPID COMPLEX SUBUNIT ORGANIZATION%GO%GO:0071825		28	0.589901	1.85667	0.01	0.01	0.616	4643	tags=64%, list=28%, signal=89%
COENZYME METABOLIC PROCESS%GO%GO:0006732	COENZYME METABOLIC PROCESS%GO%GO:0006732		113	0.46995375	1.8384372	0.01	0.01	0.72	3192	tags=51%, list=19%, signal=63%
OXIDATION-REDUCTION PROCESS%GO%GO:0055114	OXIDATION-REDUCTION PROCESS%GO%GO:0055114		395	0.43231687	1.8331741	0.01	0.01	0.745	3688	tags=49%, list=22%, signal=61%
