	Fetal_Gut	Immune_Bcell	Adult_UrinaryBladder	Adult_AdrenalGland	Immune_CD4	Fetal_Ovary	Adult_Colon	Fetal_Placenta	Adult_Esophagus	Fetal_Testis	Adult_FrontalCortex	Adult_GallBladder	Fetal_Brain	Adult_Heart	Adult_SpinalCord	Fetal_Heart	Adult_Kidney	Fetal_Liver	Adult_Retina	Adult_Liver	Immune_CD8	Adult_Rectum	Adult_Lung	Immune_Monocyte	Adult_Prostate	Adult_Ovary	Immune_NK	Adult_Pancreas	Immune_Platelet
CHOLESTEROL BIOSYNTHETIC PROCESS%GO%GO:0006695	0	0	0	1.6637529	0	1.6866132	0	0	0	2.3520708	0	0	1.5246211	0	0	0	0	2.3575158	0.83467567	2.120233	0	0	0	0	0	1.2122432	0	0	0
VESICLE TARGETING, TO, FROM OR WITHIN GOLGI%GO%GO:0048199	1.3892683	0	0	1.4317948	1.2306622	1.6819248	0	2.2641513	0	1.5530864	0	0	0	0	0	0.9654191	0	1.962421	0	1.1374365	1.2686899	0	0	0.95503086	0	1.0435225	0	1.6723943	1.0489641
NOTCH1 INTRACELLULAR DOMAIN REGULATES TRANSCRIPTION%REACTOME%REACT_118780.2	0	1.6776183	0	0	1.3884459	1.6703446	0	0	0	1.4829626	0	0	0.6647908	0	0	1.1201725	0	0.6590036	1.3708605	0	1.719442	0	0	1.4723924	0	1.3447578	1.263216	0.95262504	0
ATR SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ATR SIGNALING PATHWAY	0.8053993	1.4960527	0	0	1.5900817	1.6624241	0	0	0	1.4522495	0	0	1.5284357	0	0	1.3138142	0	1.2646252	0.78065807	0	1.5297755	0	0	1.4534165	0	1.1010349	1.5610502	0	0
SPINDLE ORGANIZATION%GO%GO:0007051	1.1821907	1.2056782	0	0	1.4131753	1.6602162	0	0	0	1.4267195	0.84796137	0	0.77954733	0	0.9676128	0.91077995	0	1.1864792	0.7197819	0	1.4335421	0	0	0	0	1.3798571	1.2648104	0	0
POSITIVE REGULATION OF UBIQUITIN-PROTEIN LIGASE ACTIVITY%GO%GO:0051443	0	0.9735144	0	0.9608569	1.6444794	1.6557192	0	1.3776631	0	2.0582135	0	0	1.5656468	0	0	1.5507158	0	1.8770823	1.2900765	0	1.2511805	0	0	0	0	1.3812582	0	0.78224015	0
PROTEIN LOCALIZATION TO MITOCHONDRION%GO%GO:0070585	0	0.84159416	0	1.7515446	0.7625355	1.6525463	0	0	0	1.6247518	1.7858769	0	0.8362672	1.7987257	0	1.4793316	1.3196017	0.9333449	0.8630755	0	1.0884876	0	0	0	0	0.9593719	0	0	0
VALIDATED TARGETS OF C-MYC TRANSCRIPTIONAL ACTIVATION%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%VALIDATED TARGETS OF C-MYC TRANSCRIPTIONAL ACTIVATION	1.00703	1.4933529	0	0.8339013	1.5599698	1.648939	0	0	0	1.7189198	0	0	1.1321709	0	0	1.6759461	0	1.7474562	1.2373642	0	1.4718921	0	0	0	0	1.0435636	1.1299753	1.2159374	0
CHROMOSOME LOCALIZATION%GO%GO:0050000	0.8181459	1.4782349	0	0.8594588	1.5884151	1.6483134	0	0	0.7679255	0.7151043	0.83966637	0	0	0	0	0.840248	0	0.95918024	0.70070773	0	1.1637777	0	0	0.9705547	0	1.1851534	1.6457357	1.1629303	0
PROTEIN TARGETING TO MITOCHONDRION%GO%GO:0006626	0	0.87223405	0	1.7239685	0.79057187	1.646876	0	0	0	1.647266	1.7611927	0	0.843375	1.8031168	0	1.5266497	1.2894372	0.97053057	0.882191	0	1.0635161	0	0	0	0	0.9472239	0	0	0
SCF(SKP2)-MEDIATED DEGRADATION OF P27 P21%REACTOME%REACT_9003.1	0	0	0	1.0501761	1.6590129	1.64224	0	1.5777678	0	2.267268	0	0	1.4189202	0	0	1.5625201	0	2.1136613	1.3152311	0	1.3309609	0	0	0	0	1.3221846	0	0.7772631	0
SUPERPATHWAY OF CHOLESTEROL BIOSYNTHESIS%HUMANCYC%PWY66-5	0	0	0	1.7571095	0	1.64052	0	0	0	2.350326	0.7262577	0	1.662542	0	0	0	0	2.4399624	0.8130652	2.5116613	0	0	0	0	0	1.3066512	0	0	0
MITOTIC CELL CYCLE%GO%GO:0000278	0.97603804	1.3824304	0	0	1.639268	1.6366105	0	0	0	1.665003	0.7107605	0	1.5343076	0	0	1.5330102	0	1.3780239	1.0578529	0	1.4498698	0	0	1.2086084	0	1.3869392	1.2850465	0.827118	0
ESTABLISHMENT OF CHROMOSOME LOCALIZATION%GO%GO:0051303	0.83172184	1.466541	0	0.8527353	1.6018274	1.6351447	0	0	0.77392656	0.7178281	0.8288035	0	0	0	0	0.8440356	0	0.9762078	0.70802426	0	1.1629584	0	0	0.94790757	0	1.1820203	1.624887	1.1526672	0
MALE SEX DIFFERENTIATION%GO%GO:0046661	0.7442102	0	0	0.52944636	0.54825693	1.6325568	0.79665774	1.027992	0	1.63877	0.40789467	1.0268064	1.5648483	0	1.2293168	1.3761326	1.1775172	0.75530404	0.7513919	0	0.5535857	0	0	0	0	1.6426886	0.7278194	0.9073111	0
STEROL BIOSYNTHETIC PROCESS%GO%GO:0016126	0	0	0	1.5347745	0	1.6312844	0	0	0	2.2916641	0.6469527	0	1.4586414	0	0	0	0	2.220585	0.88228846	2.143858	0	0	0	0	0	1.1118326	0	0	0
VIF-MEDIATED DEGRADATION OF APOBEC3G%REACTOME%REACT_9453.2	0	0	0	1.0967032	1.5630611	1.6303595	0	1.4397689	0	2.3035412	0	0	1.468441	0	0	1.7052008	0	2.1183395	1.3678942	0	1.3143111	0	0	0	0	1.302405	0	0.83604354	0
P53-INDEPENDENT G1 S DNA DAMAGE CHECKPOINT%REACTOME%REACT_1208.1	0	0	0	1.096541	1.6457591	1.628002	0	1.5852234	0	2.262591	0	0	1.3307748	0	0	1.6607512	0	2.1496952	1.3539858	0	1.3938046	0	0	0	0	1.342472	0	0.8752445	0
ESTABLISHMENT OF PROTEIN LOCALIZATION TO MITOCHONDRION%GO%GO:0072655	0	0.84363484	0	1.7509903	0.77274424	1.6259884	0	0	0	1.6311238	1.7594417	0	0.8315968	1.8114523	0	1.4951615	1.3305564	0.95300746	0.86706823	0	1.0890068	0	0	0	0	0.96125543	0	0	0
NUCLEOSIDE MONOPHOSPHATE BIOSYNTHETIC PROCESS%GO%GO:0009124	0.6995944	0.9012839	0	0.71253645	1.5828905	1.623969	0	0	0	1.5961206	0.7645606	0	1.0687509	0	0	1.2676387	0	1.532603	1.0185347	0	1.1240381	0	0	0	0	1.1294335	0	1.1170404	0
STABILIZATION OF P53%REACTOME%REACT_309.2	0	0	0	1.0929719	1.6685752	1.623792	0	1.5738069	0	2.2640173	0	0	1.3083379	0	0	1.666409	0	2.1513546	1.3649935	0	1.386774	0	0	0	0	1.3165741	0	0.9184491	0
UBIQUITIN-DEPENDENT DEGRADATION OF CYCLIN D%REACTOME%REACT_938.4	0	0	0	1.1555564	1.6122259	1.6229539	0	1.560871	0	2.3389542	0	0	1.3914983	0	0	1.6376414	0	2.1268291	1.3693521	0	1.3898674	0	0	0	0	1.3542413	0	0.8731988	0
CELL CYCLE PHASE TRANSITION%GO%GO:0044770	0	1.1918724	0	0	1.6163565	1.6227412	0	0	0	1.7580392	1.0220038	0	1.7212881	0	0	1.542506	0	1.5018352	1.0240002	0	1.3980031	0	0	0.8712043	0	1.3215835	0	0.731855	0
MITOTIC CELL CYCLE PHASE TRANSITION%GO%GO:0044772	0	1.1816916	0	0	1.6232989	1.6194429	0	0	0	1.755176	1.0323117	0	1.734851	0	0	1.5370116	0	1.5049797	1.0302932	0	1.3989578	0	0	0.8734583	0	1.3214414	0	0.73400754	0
P53-INDEPENDENT DNA DAMAGE RESPONSE%REACTOME%REACT_2160.2	0	0	0	1.0862981	1.6656623	1.6182016	0	1.5593009	0	2.2439983	0	0	1.3241615	0	0	1.6733333	0	2.1224158	1.3451607	0	1.3786337	0	0	0	0	1.3628551	0	0.86042583	0
REGULATION OF CELLULAR AMINE METABOLIC PROCESS%GO%GO:0033238	0	0	0	1.4162731	1.6720573	1.6168469	0	1.4308652	0	2.072606	0	0	1.1014516	0	0	1.5292916	0	2.1946223	1.1963063	0	1.0887226	0	0	0	0	1.2629888	0	0.77343357	0
REGULATION OF ACTIVATED PAK-2P34 BY PROTEASOME MEDIATED DEGRADATION%REACTOME%REACT_13464.2	0	0	0	1.079528	1.6725571	1.6152321	0	1.5918319	0	2.317377	0	0	1.4096256	0	0	1.6855046	0	2.1219132	1.3160418	0	1.3973814	0	0	0	0	1.2881788	0	0.88357353	0
CELL AGING%GO%GO:0007569	0.8681507	1.2890223	0	0.9813005	1.3433555	1.6149744	0	1.1217238	0	1.3141924	0	0	0	0	0	1.2095634	0	1.0320883	0.609704	0	1.333927	0	0	0.8624022	0.6820879	1.1663754	1.3129419	0.8420743	0
BARD1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BARD1 SIGNALING EVENTS	1.1849973	1.3694081	0	0	1.4503015	1.6109589	0	0	0	1.7006711	0	0	0.9691507	0	0	1.4669173	0	1.0527309	0.7489025	0	1.4496217	0	0	1.0111796	0	1.2055284	1.3638015	0.943247	0
PROTEIN FOLDING%REACTOME%REACT_16952.2	0.9638144	0	0	0	0.8639947	1.6080207	0	0	0	1.7156742	1.8272359	0	2.0347974	0	1.0136328	1.7772248	0	1.561087	1.5432754	0	0.9747733	0	0	0	0	1.3502997	0	0	1.6099132
MITOTIC SPINDLE CHECKPOINT%REACTOME%REACT_2137.2	0.71854466	1.5380186	0	0	1.5794796	1.6070284	0	0	0	1.0924394	0	0	1.3413814	0	0	1.2478131	0	0.9709658	0.99620426	0	1.1848364	0	0	1.1423224	0	1.3788258	0.83944905	0.9477477	0
CELL ADHESION MOLECULES (CAMS)%KEGG%HSA04514	1.1892735	0.94407123	1.4065778	0.9827476	0	0	2.4983056	0	0	0	1.0115469	1.8604877	0	0	1.9179441	0	1.3227726	0	0	0	0	1.5649065	2.494338	1.3396496	2.139212	0.8713129	1.2357277	1.3107446	1.3107951
BETA3 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA3 INTEGRIN CELL SURFACE INTERACTIONS	0.97029823	0	1.9335817	1.0529313	0	0	2.3334706	1.7951831	1.4502708	0	0	2.7155333	0	0	1.1026835	0	1.824965	0	0	0	0	2.7077878	2.62541	0	2.0703824	0.5784192	0	1.3818171	0
COLLAGEN FIBRIL ORGANIZATION%GO%GO:0030199	1.6652665	0	1.8878103	0	0	0.77083534	2.3084588	2.032238	2.56043	1.1071801	0	2.7058036	0	0	0	0.97394013	0	0	0	0	0	2.836225	2.2020383	0	2.3587198	1.0804675	0	1.8542825	0
TERMINATION OF O-GLYCAN BIOSYNTHESIS%REACTOME%REACT_115835.1	1.8846209	0.6299616	1.5022151	0.7675405	0.65408915	0	2.3004472	1.9797593	1.9760473	0	0	1.2355633	0	1.4048324	1.0383445	0	1.1250223	1.1824335	0.65695614	1.3491857	0.8311974	2.3877618	2.2291887	0	1.8944377	0	1.005769	1.4173318	1.3880339
GLYCOSPHINGOLIPID BIOSYNTHESIS - LACTO AND NEOLACTO SERIES%KEGG%HSA00601	1.2201968	0.5677993	1.0588446	1.3894612	1.2518482	0.85065913	2.294494	1.8992136	2.0124323	1.0973254	0.8898672	0.586906	0.9473522	1.3992126	0.54785115	1.3366156	0	1.3633579	1.2053766	1.2941245	0.6478759	0.89057475	1.1144493	1.7143375	1.66821	0.74623036	0.959553	0.7589616	1.6504459
GLYCOSAMINOGLYCAN BIOSYNTHETIC PROCESS%GO%GO:0006024	1.4282696	0	1.6598959	0.88864726	0	0.4867627	2.2810535	1.7841574	1.3695233	0.71198744	0.7919255	2.2683578	1.1023624	0.86907786	1.5988106	0.83660036	0.646129	1.0259465	0	0.77799624	0	1.6173986	1.1406404	0	1.9704003	1.2576339	0	1.5902268	1.2060564
RETINOL METABOLISM%KEGG%HSA00830	1.606689	0	1.7953432	1.5303379	0	0	2.2719438	0	1.9652387	0	0	1.3239129	0	0	0	0	3.082101	2.6267815	0	3.6740973	0	3.0028505	1.6865376	0	0.84559673	0	0	0.88087285	0
PENTOSE AND GLUCURONATE INTERCONVERSIONS%KEGG%HSA00040	1.8531015	0	1.6492025	0.7921021	0	0	2.2402043	0	2.5491526	0	0	0	0	0	0	0	2.9273462	2.1631823	0	3.2973254	0	2.77301	0	0	0.96499103	0	0	0	0
AMINOGLYCAN BIOSYNTHETIC PROCESS%GO%GO:0006023	1.3980544	0	1.6322055	0.85877925	0	0.49398604	2.2288206	1.7291738	1.4212155	0.7610071	0.8545683	2.2511418	1.1563066	0.98210526	1.569022	0.875479	0.5997377	1.0873545	0	0.8778141	0	1.5539985	1.1106364	0	1.9933524	1.2226117	0	1.5557061	1.2098114
COLLAGEN METABOLIC PROCESS%GO%GO:0032963	1.428386	0	1.8778054	1.2680035	0	0.68912166	2.1998112	2.1363037	1.6618109	0	0	3.0445836	0	1.0271286	0.89103603	1.0095385	1.5304643	0	0	0	0	2.8141975	2.756978	0	2.4535868	0.77235365	0	1.893726	0
DRUG METABOLISM - OTHER ENZYMES%KEGG%HSA00983	1.3962466	0	1.2883198	1.0645024	0	0	2.187715	0	1.8822618	0	0	0	0	0	0	0	2.460729	1.7725897	0	3.0220103	0.47417966	2.4082832	0	0.9141556	0.68807334	0.59356374	0	0.52035934	0.7352565
BETA2 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA2 INTEGRIN CELL SURFACE INTERACTIONS	0.74784714	0	1.709776	0.93292177	0	0	2.1778781	1.2222774	1.5646759	0	0	2.6929574	0	0	1.31582	0	1.5448575	0	0	0.9231082	0	2.014147	2.3312776	1.7080922	1.7619097	1.0600451	1.1137227	1.2521396	1.5957998
VIRAL MYOCARDITIS%KEGG%HSA05416	0	1.0689725	1.5737398	1.0973037	0	0	2.1447608	0	1.3033003	0	0	1.8933078	0	1.3145709	0	0	0.97035354	0	0	0	1.050554	2.082994	2.1651943	1.1847887	1.5062245	0	1.2236025	0.75155437	1.8503408
CHONDROITIN SULFATE PROTEOGLYCAN METABOLIC PROCESS%GO%GO:0050654	1.3983631	0	1.4508065	1.0801635	0	0.6511218	2.1118145	1.4649315	0	0.8650825	0.67121524	1.7947917	1.3237183	0	1.1912953	1.0693194	1.3139093	0.88196343	0	0	0	1.3942477	1.1446012	0	1.6836979	0.97600937	0	1.4747517	0
HS-GAG BIOSYNTHESIS%REACTOME%REACT_121248.2	1.2115707	0	1.7648342	1.0614324	0	0.7509277	2.1067727	0.9135557	0.9462705	0.816719	0.9849639	1.7852441	1.3875412	0	1.3436606	1.1838889	0.95504177	0.9270612	0	0	0	1.5016974	0.7019217	0	1.8410957	1.2132746	0	1.4831065	1.0049676
CELLULAR KETONE METABOLIC PROCESS%GO%GO:0042180	0.95015043	0	1.4880619	1.3859048	0	0	2.1011093	0	1.7116241	1.2110422	0.57210773	0	0	0.95217335	1.2342509	0	2.482939	1.6121128	0	2.7417998	0	2.1331537	1.0275682	0	0	0	0	0	0
STEROID HORMONE BIOSYNTHESIS%KEGG%HSA00140	1.4692166	0	1.7961564	1.384718	0	0	2.0850205	1.3961189	2.165773	1.2205259	0	1.056103	0.6607446	0	1.1166229	0	2.6219783	2.2250164	0	3.3983686	0	2.6357849	1.2375667	0	0.82452446	0.80348545	0	0	0
CHONDROITIN SULFATE METABOLIC PROCESS%GO%GO:0030204	1.391774	0	1.4621748	1.0657982	0	0.64850503	2.0845072	1.4513355	0	0.8599801	0.6840259	1.7855844	1.2972815	0	1.157992	1.0730094	1.3252726	0.88018435	0	0	0	1.3806728	1.1343957	0	1.6939521	0.9716121	0	1.4769236	0
CHONDROITIN SULFATE DERMATAN SULFATE METABOLISM%REACTOME%REACT_121206.2	1.3421943	0	1.4742426	1.0260803	0	0.6849779	2.0711627	1.480976	0	0.88893986	0.71807474	1.822147	1.3427956	0	1.0988938	1.0214775	1.2052193	0.788885	0	0	0	1.4074031	1.1756471	0	1.7184979	1.0663376	0	1.4688787	0
STARCH AND SUCROSE METABOLISM%KEGG%HSA00500	1.7387161	0	1.6922463	1.0966238	0	0	2.0702417	0	2.727317	0	0.64351165	0	0	1.1699373	1.5245155	1.0681117	2.1495826	1.3991082	1.0355736	2.9899306	0	3.0059326	0	0	1.0379069	0	0	0	1.1425136
NCAM1 INTERACTIONS%REACTOME%REACT_18312.1	1.076169	0	1.737479	1.1416363	0	0	2.0657094	1.0000927	1.2978858	0	1.4624517	2.1374762	1.1025919	0.99188757	2.0390642	1.4959528	1.4823024	0	1.3085887	0	0	2.2675984	2.2008004	0	1.7341448	0.5859868	0	1.2355232	0
HEMATOPOIETIC CELL LINEAGE%KEGG%HSA04640	0.8687383	1.5765133	1.0897481	1.2221591	0	0	2.0481007	1.4220089	0	0	0	2.6450346	0	0	0.8355254	0	1.1586671	0	0	0	0.77819854	2.067054	2.9126258	1.8721855	1.5797397	0.55495876	1.7035545	1.0850224	1.2436633
ADHERENS JUNCTION ORGANIZATION%GO%GO:0034332	1.243271	0	1.9304054	0	0	0.737184	2.0318732	1.2994777	1.2980605	0	1.3704594	1.2703161	1.2485968	1.4198998	1.3350894	1.6685431	0	0	0.9015902	0	0	1.5371835	1.1127003	0	1.9750905	0.95793295	0	1.148319	0
REGULATION OF RESPONSE TO EXTERNAL STIMULUS%GO%GO:0032101	0	0	1.918125	1.0535707	0	0	2.0303807	0	1.2246733	0	0	2.5262146	0	0	1.3674275	0	1.0753021	0	0	0	0	0	1.9175531	1.8534856	2.112985	1.0342699	0	1.3860513	1.4226364
IMMUNOREGULATORY INTERACTIONS BETWEEN A LYMPHOID AND A NON-LYMPHOID CELL%REACTOME%REACT_11152.3	0.79195386	1.5355798	1.4811709	0.693485	1.4029908	0	2.0227897	0	0	0	0	2.4670928	0	0	0.9647875	0	0	0.78556925	0	0	1.5145669	1.4908122	2.5838823	1.8656224	1.6834275	0.562851	2.4753869	1.2314117	1.7643648
CELL-CELL JUNCTION ORGANIZATION%GO%GO:0045216	1.2383275	0	1.8384688	0	0	0.6890048	1.9995856	1.6209573	1.206273	0	1.5074605	1.1882875	1.1941868	0.94285697	1.7006369	1.5153801	1.0553924	0	1.0690686	0	0	1.112979	0.9974155	0	2.025839	0.9773747	0	1.277941	1.0021542
GLYCOSAMINOGLYCAN METABOLIC PROCESS%GO%GO:0030203	1.4790579	0	1.5133324	1.2370071	0	0.51701313	1.9967296	1.7496935	0.80584204	0.77497566	0	1.9614425	0	0	1.2332144	0.5842906	1.2269533	0.92076546	0	0.80247414	0	1.2738198	1.3456382	1.4190445	1.62184	1.1023042	0	1.4164665	1.0771508
PROTEOGLYCAN METABOLIC PROCESS%GO%GO:0006029	1.4101733	0	1.4153968	1.0758017	0	0.62145686	1.9922566	1.4049958	0.83315593	0.7558353	0.6580442	1.9173868	1.267748	0	1.18271	0.9701817	1.2581347	0.9231859	0	0	0	1.2399588	1.1963415	1.159446	1.7804432	1.0255326	0	1.6025866	0
CIRCULATORY SYSTEM PROCESS%GO%GO:0003013	1.2196038	0	1.6862558	1.0479993	0	0	1.9849772	1.1256759	1.7264553	0	0.66727966	1.964124	0	1.5606476	1.1475542	1.1618524	1.5391684	0.87633026	0	1.3319814	0	1.5857363	1.6092285	0.9890192	2.0808172	0.8004887	0	0.95834255	1.5073491
BLOOD CIRCULATION%GO%GO:0008015	1.2238057	0	1.6553013	1.0369736	0	0	1.9845128	1.1398002	1.6944424	0	0.6690692	1.9394257	0	1.5685321	1.1465318	1.1561658	1.554444	0.87728685	0	1.3212758	0	1.5120585	1.5927645	0.98573035	2.065943	0.80447495	0	0.97292745	1.5255395
PORPHYRIN AND CHLOROPHYLL METABOLISM%KEGG%HSA00860	1.0291045	0	1.1343915	1.6128564	0	0.9548288	1.9779936	0.9971714	1.49911	0.93008125	0.72205836	0	0	0	0	0	2.6182413	2.10089	0	2.6173794	0	2.167573	0	0	0	0.5775182	0	0	0
INTEGRIN FAMILY CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%INTEGRIN FAMILY CELL SURFACE INTERACTIONS	1.3262674	0	1.5817139	0	0	0	1.9775665	1.4645388	0	0	0	2.4576056	0	0	1.3048906	0	0.7749819	0	0	0	0	2.2227643	2.5531976	0	1.9734778	1.0373149	1.3398192	1.1490843	1.3366623
ST_WNT_CA2_CYCLIC_GMP_PATHWAY%MSIGDB_C2%ST_WNT_CA2_CYCLIC_GMP_PATHWAY	0	1.0111043	1.8049448	0	0	0	1.972286	0	0	0	1.6526064	1.2725458	1.0673616	0	1.808421	0.8522923	0	0	1.7666934	0	0.5744962	1.3770994	0	0	1.6508229	1.233904	0	0.5745283	0.9939914
MPS IIID - SANFILIPPO SYNDROME D%REACTOME%REACT_147749.2	1.4318603	0	1.5484954	1.1056352	0	0.59215623	1.9695622	1.8268918	0.8397388	0.8025428	0	2.0795238	0.87316126	0	1.3080319	0.63424903	1.0830474	0.968554	0	0	0	1.2308534	1.2687149	1.3153957	1.679938	1.1377656	0	1.4395133	0.8472319
UROKINASE-TYPE PLASMINOGEN ACTIVATOR (UPA) AND UPAR-MEDIATED SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%UROKINASE-TYPE PLASMINOGEN ACTIVATOR (UPA) AND UPAR-MEDIATED SIGNALING	0.8970118	0	1.7129564	0.9079659	0	0	1.9656128	2.0489516	0	0	0	2.4225276	0	0	0	0	0	0.87721753	0	0	0	2.094723	1.8727431	1.1027589	1.9177574	1.1636605	0	1.3154104	1.73675
MPS II - HUNTER SYNDROME%REACTOME%REACT_147734.2	1.4482255	0	1.5335077	1.1025918	0	0.597039	1.9592639	1.8161716	0.8748873	0.80810666	0	2.0993218	0.86938477	0	1.2904047	0.64385843	1.0762738	0.96927565	0	0	0	1.26012	1.2604423	1.3029957	1.6730962	1.1501008	0	1.4387821	0.8470027
MPS VI - MAROTEAUX-LAMY SYNDROME%REACTOME%REACT_147719.2	1.4592686	0	1.5588005	1.0997816	0	0.60056347	1.9540516	1.8400902	0.8655085	0.8201777	0	2.1164072	0.86691564	0	1.3142532	0.6403645	1.0929862	0.97956985	0	0	0	1.2174468	1.2565788	1.3211255	1.6909744	1.1485493	0	1.444938	0.8403124
AMINOGLYCAN METABOLIC PROCESS%GO%GO:0006022	1.4755483	0	1.49376	1.2098907	0	0.56017333	1.9534934	1.7110523	0.8193255	0.80827993	0	1.9600183	0.806233	0	1.203089	0.5630596	1.1675142	0.94933474	0	0.8920516	0	1.2897878	1.3070735	1.3717425	1.6711129	1.08445	0	1.4076948	1.078624
MPS IX - NATOWICZ SYNDROME%REACTOME%REACT_147739.2	1.4338607	0	1.5595773	1.0972316	0	0.60153073	1.9534526	1.8223878	0.88483053	0.8168264	0	2.0738778	0.87392	0	1.2949218	0.64105815	1.086514	0.9840555	0	0	0	1.1720768	1.2609073	1.303157	1.6783154	1.1493788	0	1.451716	0.8528172
MPS IV - MORQUIO SYNDROME B%REACTOME%REACT_147798.2	1.4343241	0	1.5508066	1.1008217	0	0.59915674	1.9492728	1.8357208	0.85191786	0.80515903	0	2.0880883	0.86798847	0	1.3162664	0.64209676	1.0737599	0.9773244	0	0	0	1.2440131	1.2823942	1.2910172	1.6755849	1.1502681	0	1.4396924	0.85268205
MPS IIIC - SANFILIPPO SYNDROME C%REACTOME%REACT_147860.2	1.4273149	0	1.536103	1.0983738	0	0.5982266	1.9473377	1.8427062	0.9120285	0.81560034	0	2.0585182	0.8652078	0	1.2956241	0.6433757	1.0626142	0.9755641	0	0	0	1.2797527	1.2525721	1.2926644	1.675109	1.1453015	0	1.4447415	0.84714794
MPS IIIB - SANFILIPPO SYNDROME B%REACTOME%REACT_147788.2	1.4291934	0	1.5218844	1.1027795	0	0.5979881	1.9467528	1.8083801	0.8991696	0.8124275	0	2.0561862	0.8621542	0	1.3015013	0.64421046	1.076218	0.97136927	0	0	0	1.1425548	1.2820607	1.2966751	1.6967996	1.1429605	0	1.4455073	0.84931105
MUCOPOLYSACCHARIDOSES%REACTOME%REACT_147853.2	1.4250546	0	1.5469284	1.1008394	0	0.59872293	1.9429245	1.8307997	0.87151444	0.8057763	0	2.0715342	0.88067347	0	1.3009096	0.6394262	1.0640622	0.9741865	0	0	0	1.2370845	1.2608132	1.3137625	1.6819818	1.141079	0	1.4400024	0.84787387
MPS IIIA - SANFILIPPO SYNDROME A%REACTOME%REACT_147753.2	1.4305795	0	1.5552508	1.0959523	0	0.5971147	1.942847	1.8212949	0.87489784	0.8122904	0	2.0630221	0.8728342	0	1.3062872	0.64328927	1.08772	0.96955955	0	0	0	1.2382295	1.2711916	1.2963966	1.6970105	1.1446469	0	1.4458187	0.8460925
GLYCOSAMINOGLYCAN METABOLISM%REACTOME%REACT_121315.2	1.4337908	0	1.5599736	1.1041617	0	0.6012452	1.9421574	1.8223042	0.85406345	0.81815	0	2.0655448	0.87198526	0	1.3038577	0.6397111	1.069188	0.98068213	0	0	0	1.1528467	1.2629114	1.2963982	1.6958103	1.1480601	0	1.4399818	0.83554155
DEGRADATION OF THE EXTRACELLULAR MATRIX%REACTOME%REACT_118572.4	1.4568655	0	1.8148254	1.3301553	0	0	1.9399146	1.1190443	0.8674977	0	0	2.904061	0	0	0	0.68884003	1.3435171	0	0	0.9385712	0	2.1573133	2.3263607	1.1834968	2.4375074	1.1269679	0	1.7456666	0
ACTIN FILAMENT-BASED MOVEMENT%GO%GO:0030048	0	0	1.5911115	0	0	0	1.937154	1.4684758	2.8130977	0	0	1.8123648	0.81016856	2.370069	0	1.8829757	0	1.2311021	0	1.5365779	0	2.238221	0.9987508	0	2.2017393	0	0	0	1.5546238
MPS I - HURLER SYNDROME%REACTOME%REACT_147857.2	1.4253931	0	1.531658	1.1040832	0	0.6034131	1.9285129	1.8570466	0.8661641	0.8160878	0	2.070951	0.87922114	0	1.3100997	0.63404596	1.0850029	0.9736951	0	0	0	1.2632318	1.2557461	1.291766	1.6922234	1.1435466	0	1.4657357	0.8410269
MPS VII - SLY SYNDROME%REACTOME%REACT_147759.2	1.4361718	0	1.5524526	1.0900145	0	0.6026075	1.9271715	1.8426759	0.88212687	0.8082555	0	2.086448	0.86339206	0	1.3026981	0.6377775	1.0787041	0.96778584	0	0	0	1.2467246	1.2361908	1.3023232	1.6861949	1.1443377	0	1.4423271	0.85439724
MPS IV - MORQUIO SYNDROME A%REACTOME%REACT_147825.2	1.4304851	0	1.5571438	1.1029783	0	0.59531474	1.920311	1.8340224	0.8833972	0.8056208	0	2.04787	0.87746376	0	1.2807703	0.64233464	1.0652676	0.9760748	0	0	0	1.2026119	1.258242	1.2939881	1.6892898	1.153693	0	1.4570658	0.8679118
INFLAMMATORY RESPONSE%GO%GO:0006954	0.8377599	1.0824805	1.5634651	1.0448042	0.9050509	0	1.9165221	0	1.2294608	0	0	2.1629422	0	0	0.8564531	0	1.1221681	0	0	1.1253531	0.91688365	0	2.1228414	2.2004845	1.7844658	0.85876834	1.321302	1.2692163	1.3064495
CELL-CELL JUNCTION ORGANIZATION%REACTOME%REACT_19331.2	1.86865	0	1.3536614	0	0	0.5597972	1.9163402	1.8142027	1.6130362	0	1.5436064	0	1.1163796	1.0718893	1.572889	1.3738834	1.9041584	1.3028966	1.216363	0	0	1.0636344	1.8682325	0	2.206241	0.8065655	0	1.8950449	0
