	Fetal_Gut	Immune_Bcell	Adult_UrinaryBladder	Adult_AdrenalGland	Immune_CD4	Fetal_Ovary	Adult_Colon	Fetal_Placenta	Adult_Esophagus	Fetal_Testis	Adult_FrontalCortex	Adult_GallBladder	Fetal_Brain	Adult_Heart	Adult_SpinalCord	Fetal_Heart	Adult_Kidney	Fetal_Liver	Adult_Retina	Adult_Liver	Immune_CD8	Adult_Rectum	Adult_Lung	Immune_Monocyte	Adult_Prostate	Adult_Ovary	Immune_NK	Adult_Pancreas	Immune_Platelet
THE CITRIC ACID (TCA) CYCLE AND RESPIRATORY ELECTRON TRANSPORT%REACTOME%REACT_111083.1	0	0	0	0	0	0	0	0	0	0	2.600418	0	0	4.2477503	0	2.4160817	3.239847	0	0	0	0	0	0	0	0	0	0	0	0
ELECTRON TRANSPORT CHAIN%GO%GO:0022900	0	0	0	0	0	0	0	0	0	0	2.6000144	0	0	4.1933928	0	2.3556046	3.1460686	0	0	0	0	0	0	0	0	0	0	0	0
RESPIRATORY ELECTRON TRANSPORT%REACTOME%REACT_22393.2	0	0	0	0	0	0	0	0	0	0	2.5968597	0	0	4.1232796	0	2.350291	3.0249712	0	0	0	0	0	0	0	0	0	0	0	0
TRAFFICKING OF AMPA RECEPTORS%REACTOME%REACT_18307.1	0	0	0	0	0	0	0	0	0	0	2.5956333	0	2.049645	0	2.7668047	0	0	0	2.1946294	0	0	0	0	0	0	0	0	0	0
CELLULAR RESPIRATION%GO%GO:0045333	0	0	0	0	0	0	0	0	0	0	2.5895662	0	0	4.3966327	0	2.3800797	3.2711306	0	0	0	0	0	0	0	0	0	0	0	0
LIGAND-GATED ION CHANNEL TRANSPORT%REACTOME%REACT_25387.2	0	0	0	0	0	0	0	0	0	0	2.5819438	0	2.1695993	0	0	0	0	0	2.1757355	0	0	0	0	0	0	0	0	0	0
NEUROTRANSMITTER SECRETION%GO%GO:0007269	0	0	0	0	0	0	0	0	0	0	2.5556343	0	2.5059662	0	2.5284753	0	0	0	2.0758245	0	0	0	0	0	0	0	0	0	0
POTASSIUM ION TRANSPORT%GO%GO:0006813	0	0	0	0	0	0	0	0	0	0	2.5540018	0	0	0	2.5437799	0	0	0	1.8114213	0	0	0	0	0	0	0	0	0	0
NEGATIVE REGULATION OF CYCLIC NUCLEOTIDE BIOSYNTHETIC PROCESS%GO%GO:0030803	0	0	0	0	0	0	0	0	0	0	2.5531604	0	2.4463844	0	2.1787813	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G ALPHA (S) SIGNALLING EVENTS%REACTOME%REACT_19327.3	0	0	0	0	0	0	0	0	0	0	2.5376058	0	2.1894846	0	2.8644547	0	0	0	1.7682117	0	0	0	0	0	0	0	0	0	1.9744045
NEGATIVE REGULATION OF CAMP METABOLIC PROCESS%GO%GO:0030815	0	0	0	0	0	0	0	0	0	0	2.5347354	0	2.46529	0	2.2498367	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NEGATIVE REGULATION OF CAMP BIOSYNTHETIC PROCESS%GO%GO:0030818	0	0	0	0	0	0	0	0	0	0	2.5214982	0	2.4328623	0	2.2237604	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G ALPHA (Z) SIGNALLING EVENTS%REACTOME%REACT_19333.3	0	0	0	0	0	0	0	0	0	0	2.5106463	0	1.8029127	0	2.765621	0	0	0	1.7608366	0	0	0	0	0	0	0	0	0	2.0782666
NEGATIVE REGULATION OF CYCLIC NUCLEOTIDE METABOLIC PROCESS%GO%GO:0030800	0	0	0	0	0	0	0	0	0	0	2.5078743	0	2.4605346	0	2.2441764	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MITOCHONDRIAL ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GO%GO:0042775	0	0	0	0	0	0	0	0	0	0	2.499831	0	0	3.7659714	0	2.28609	2.7175763	0	0	0	0	0	0	0	0	0	0	0	0
GABA B RECEPTOR ACTIVATION%REACTOME%REACT_25031.1	0	0	0	0	0	0	0	0	0	0	2.4894261	0	2.0651093	0	2.6863554	0	0	0	1.8599341	0	0	0	0	0	0	0	0	0	0
SIGNAL RELEASE%GO%GO:0023061	0	0	0	0	0	0	0	0	0	0	2.4887674	0	2.3251913	0	2.5523324	0	0	0	1.9206369	0	0	0	0	0	0	0	0	0	0
ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GO%GO:0042773	0	0	0	0	0	0	0	0	0	0	2.488535	0	0	3.7545915	0	2.32393	2.725404	0	0	0	0	0	0	0	0	0	0	0	0
NEGATIVE REGULATION OF NUCLEOTIDE BIOSYNTHETIC PROCESS%GO%GO:0030809	0	0	0	0	0	0	0	0	0	0	2.483597	0	2.482971	0	2.102177	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GENERATION OF PRECURSOR METABOLITES AND ENERGY%GO%GO:0006091	0	0	0	0	0	0	0	0	0	0	2.4809906	0	0	2.9270005	0	1.8806282	2.3852673	0	0	0	0	0	0	0	0	0	0	0	0
REGULATION OF NEUROTRANSMITTER LEVELS%GO%GO:0001505	0	0	0	0	0	0	0	0	0	0	2.4792554	0	2.2757123	0	2.6121023	0	0	0	1.9495994	0	0	0	0	0	0	0	0	0	0
ENERGY DERIVATION BY OXIDATION OF ORGANIC COMPOUNDS%GO%GO:0015980	0	0	0	0	0	0	0	0	0	0	2.4703732	0	0	3.1788573	0	1.8764797	2.2390425	0	0	0	0	0	0	0	0	0	0	0	0
NEGATIVE REGULATION OF PURINE NUCLEOTIDE METABOLIC PROCESS%GO%GO:1900543	0	0	0	0	0	0	0	0	0	0	2.4671419	0	2.47271	0	2.0658739	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REGULATION OF ADENYLATE CYCLASE ACTIVITY%GO%GO:0045761	0	0	0	0	0	0	0	0	0	0	2.4652288	0	2.2182615	0	2.4476047	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GENERATION OF A SIGNAL INVOLVED IN CELL-CELL SIGNALING%GO%GO:0003001	0	0	0	0	0	0	0	0	0	0	2.464557	0	2.3367565	0	2.6092086	0	0	0	1.9123397	0	0	0	0	0	0	0	0	0	0
OXIDATIVE PHOSPHORYLATION%GO%GO:0006119	0	0	0	0	0	0	0	0	0	0	2.4625278	0	0	3.87738	0	2.3464956	2.7868984	0	0	0	0	0	0	0	0	0	0	0	0
ACTIVATION OF GABAB RECEPTORS%REACTOME%REACT_25330.1	0	0	0	0	0	0	0	0	0	0	2.4609382	0	2.0841649	0	2.6673517	0	0	0	1.8816884	0	0	0	0	0	0	0	0	0	0
TRANSPORT OF INORGANIC CATIONS ANIONS AND AMINO ACIDS OLIGOPEPTIDES%REACTOME%REACT_19397.2	0	0	0	0	0	0	0	0	0	0	2.4565449	0	0	0	2.6057096	0	2.2559211	0	1.8493514	0	0	0	0	0	0	0	0	0	0
NEUROTRANSMITTER RELEASE CYCLE%REACTOME%REACT_13723.2	0	0	0	0	0	0	0	0	0	0	2.4452238	0	2.0981843	0	2.4942858	0	1.785582	0	2.2304094	1.8079045	0	0	0	0	0	0	0	0	0
REGULATION OF CAMP BIOSYNTHETIC PROCESS%GO%GO:0030817	0	0	0	0	0	0	0	0	0	0	2.4417408	0	2.2455966	0	2.5659328	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REGULATION OF CYCLIC NUCLEOTIDE BIOSYNTHETIC PROCESS%GO%GO:0030802	0	0	0	0	0	0	0	0	0	0	2.4361944	0	2.1431932	0	2.4894555	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MITOCHONDRIAL ELECTRON TRANSPORT, NADH TO UBIQUINONE%GO%GO:0006120	0	0	0	0	0	0	0	0	0	0	2.434907	0	0	3.7034614	0	2.3987231	2.6324792	0	0	0	0	0	0	0	0	0	0	0	0
NEGATIVE REGULATION OF PURINE NUCLEOTIDE BIOSYNTHETIC PROCESS%GO%GO:1900372	0	0	0	0	0	0	0	0	0	0	2.4330218	0	2.5206647	0	2.0359368	0	0	0	0	0	0	0	0	0	0	0	0	0	0
INTEGRATION OF ENERGY METABOLISM%REACTOME%REACT_1505.2	0	0	0	0	0	0	0	0	0	0	2.4254553	0	1.9226292	0	2.1079264	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NEGATIVE REGULATION OF NUCLEOTIDE METABOLIC PROCESS%GO%GO:0045980	0	0	0	0	0	0	0	0	0	0	2.419362	0	2.4472826	0	2.0199127	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VOLTAGE GATED POTASSIUM CHANNELS%REACTOME%REACT_75770.1	0	0	0	0	0	0	0	0	0	0	2.4161181	0	0	0	2.193369	0	0	0	2.0313792	0	0	0	0	0	0	0	0	0	0
OPIOID SIGNALLING%REACTOME%REACT_15295.1	0	0	0	0	0	0	0	0	0	0	2.409147	0	2.1648612	0	2.0608616	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2857237
NEGATIVE REGULATION OF CYCLASE ACTIVITY%GO%GO:0031280	0	0	0	0	0	0	0	0	0	0	2.405287	0	2.425891	0	2.1656604	0	0	0	1.7738874	0	0	0	0	0	0	0	0	0	0
PARKINSON'S DISEASE%KEGG%HSA05012	0	0	0	0	0	0	0	0	0	0	2.4049315	0	0	3.9571579	0	2.167978	2.935508	0	0	0	0	0	0	0	0	0	0	0	0
NEGATIVE REGULATION OF ADENYLATE CYCLASE ACTIVITY%GO%GO:0007194	0	0	0	0	0	0	0	0	0	0	2.4041784	0	2.4569848	0	2.1667147	0	0	0	1.7663522	0	0	0	0	0	0	0	0	0	0
ADENYLATE CYCLASE-MODULATING G-PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY%GO%GO:0007188	0	0	0	0	0	0	0	0	0	0	2.398585	0	2.204253	0	2.1457052	0	0	0	1.8415055	0	0	0	0	0	0	0	0	0	2.1062236
REGULATION OF CYCLASE ACTIVITY%GO%GO:0031279	0	0	0	0	0	0	0	0	0	0	2.3933349	0	2.0910003	0	2.2859883	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G-PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY, COUPLED TO CYCLIC NUCLEOTIDE SECOND MESSENGER%GO%GO:0007187	0	0	0	0	0	0	0	0	0	0	2.3861284	0	2.0579474	0	2.0702581	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8514851
INHIBITION OF INSULIN SECRETION BY ADRENALINE NORADRENALINE%REACTOME%REACT_18339.2	0	0	0	0	0	0	0	0	0	0	2.3827167	0	1.9116838	0	2.4689708	0	0	0	1.8714163	0	0	0	0	0	0	0	0	0	1.8438357
REGULATION OF NUCLEOTIDE BIOSYNTHETIC PROCESS%GO%GO:0030808	0	0	0	0	0	0	0	0	0	0	2.3763418	0	2.142167	0	2.429975	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REGULATION OF PURINE NUCLEOTIDE BIOSYNTHETIC PROCESS%GO%GO:1900371	0	0	0	0	0	0	0	0	0	0	2.3762953	0	2.1584308	0	2.4184818	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GABA SYNTHESIS, RELEASE, REUPTAKE AND DEGRADATION%REACTOME%REACT_23947.1	0	0	0	0	0	0	0	0	0	0	2.3743975	0	2.256078	0	2.4130404	0	0	0	2.1592603	0	0	0	0	0	0	0	0	0	0
REGULATION OF GLUTAMATE RECEPTOR SIGNALING PATHWAY%GO%GO:1900449	0	0	0	0	0	0	0	0	0	0	2.367244	0	2.4694657	0	2.0353742	0	0	0	1.8835789	0	0	0	0	0	0	0	0	0	0
REGULATION OF CAMP METABOLIC PROCESS%GO%GO:0030814	0	0	0	0	0	0	0	0	0	0	2.367218	0	2.2184613	0	2.524622	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REGULATION OF NEUROLOGICAL SYSTEM PROCESS%GO%GO:0031644	0	0	0	0	0	0	0	0	0	0	2.3608902	0	2.252404	0	0	0	0	0	1.9359196	0	0	0	0	0	0	0	0	0	0
REGULATION OF CYCLIC NUCLEOTIDE METABOLIC PROCESS%GO%GO:0030799	0	0	0	0	0	0	0	0	0	0	2.3517456	0	2.1574936	0	2.2128618	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NEGATIVE REGULATION OF LYASE ACTIVITY%GO%GO:0051350	0	0	0	0	0	0	0	0	0	0	2.349549	0	2.307145	0	2.0826964	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NEUROACTIVE LIGAND-RECEPTOR INTERACTION%KEGG%HSA04080	0	0	0	0	0	0	0	0	0	0	2.3459723	0	2.1884887	0	0	0	0	0	0	0	0	0	0	1.9221592	0	0	0	0	0
REGULATION OF ALPHA-AMINO-3-HYDROXY-5-METHYL-4-ISOXAZOLE PROPIONATE SELECTIVE GLUTAMATE RECEPTOR ACTIVITY%GO%GO:2000311	0	0	0	0	0	0	0	0	0	0	2.328258	0	2.1986482	0	2.0261643	0	0	0	1.8718514	0	0	0	0	0	0	0	0	0	0
REGULATION OF TRANSMISSION OF NERVE IMPULSE%GO%GO:0051969	0	0	0	0	0	0	0	0	0	0	2.3229115	0	2.2889972	0	0	0	0	0	1.9723561	0	0	0	0	0	0	0	0	0	0
CHOLINERGIC SYNAPSE%KEGG%HSA04725	0	0	0	0	0	0	0	0	0	0	2.3137155	0	2.0648081	0	2.0468843	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3706598
INTERACTION BETWEEN L1 AND ANKYRINS%REACTOME%REACT_22266.1	0	0	0	0	0	0	0	0	0	0	2.3065274	0	2.077632	0	2.5273745	0	0	0	1.8651212	0	0	0	0	0	0	0	0	0	0
INWARDLY RECTIFYING K+ CHANNELS%REACTOME%REACT_75918.1	0	0	0	0	0	0	0	0	0	0	2.305389	0	0	0	2.4332423	0	0	0	1.8400278	0	0	0	0	0	0	0	0	0	0
REGULATION OF SYNAPTIC TRANSMISSION%GO%GO:0050804	0	0	0	0	0	0	0	0	0	0	2.3030245	0	2.2898462	0	0	0	0	0	1.8819329	0	0	0	0	0	0	0	0	0	0
SYNAPSE ORGANIZATION%GO%GO:0050808	0	0	0	0	0	0	0	0	0	0	2.3002217	0	2.0800977	0	2.2575104	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADP SIGNALLING THROUGH P2Y PURINOCEPTOR 12%REACTOME%REACT_20653.2	0	0	0	0	0	0	0	0	0	0	2.2977269	0	1.9724683	0	2.587601	0	0	0	1.9571654	0	0	0	0	0	0	0	0	0	0
REGULATION OF INSULIN SECRETION%REACTOME%REACT_18325.4	0	0	0	0	0	0	0	0	0	0	2.2951703	0	1.8903135	0	2.0775712	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0189562
UNBLOCKING OF NMDA RECEPTOR, GLUTAMATE BINDING AND ACTIVATION%REACTOME%REACT_20594.2	0	0	0	0	0	0	0	0	0	0	2.2930293	0	1.8694054	0	1.9421898	0	0	0	1.9408529	0	0	0	0	0	0	0	0	0	0
ACTIVATION OF KAINATE RECEPTORS UPON GLUTAMATE BINDING%REACTOME%REACT_21312.1	0	0	0	0	0	0	0	0	0	0	2.2865007	0	2.144437	0	2.0561802	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYCOLYSIS%GO%GO:0006096	0	0	0	0	0	0	0	0	0	0	2.2863803	0	0	0	2.4624128	1.8877848	1.8879484	0	2.2115517	0	0	0	0	0	0	0	0	0	0
REGULATION OF LYASE ACTIVITY%GO%GO:0051339	0	0	0	0	0	0	0	0	0	0	2.2863688	0	1.9048201	0	2.101334	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G-PROTEIN ACTIVATION%REACTOME%REACT_15457.1	0	0	0	0	0	0	0	0	0	0	2.286161	0	1.9059466	0	2.5523388	0	0	0	2.1250155	0	0	0	0	0	0	0	0	0	0
REGULATION OF WATER BALANCE BY RENAL AQUAPORINS%REACTOME%REACT_24023.1	0	0	0	0	0	0	0	0	0	0	2.2856948	0	1.8928869	0	2.1441689	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SODIUM ION TRANSPORT%GO%GO:0006814	0	0	0	0	0	0	0	0	0	0	2.282934	0	2.0108054	2.0127075	0	0	1.8155787	0	1.8745507	0	0	0	0	0	0	0	0	0	0
GLUCAGON-TYPE LIGAND RECEPTORS%REACTOME%REACT_18377.1	0	0	0	0	0	0	0	0	0	0	2.2828393	0	1.9133487	0	2.5947132	0	0	0	2.0890906	0	0	0	0	0	0	0	0	0	0
ALZHEIMER'S DISEASE%KEGG%HSA05010	0	0	0	0	0	0	0	0	0	0	2.2815828	0	0	3.0830255	0	1.835326	2.1999583	0	0	0	0	0	0	0	0	0	0	0	0
ADENYLATE CYCLASE-ACTIVATING G-PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY%GO%GO:0007189	0	0	0	0	0	0	0	0	0	0	2.279907	0	2.0673065	0	2.1783733	0	0	0	0	0	0	0	0	0	0	0	0	0	0
INSULIN RECEPTOR RECYCLING%REACTOME%REACT_1109.3	0	0	0	0	0	0	0	0	0	0	2.2775507	0	0	0	1.9819713	0	2.3815746	0	2.1491847	0	0	0	0	1.8922178	0	0	0	0	0
THROMBOXANE SIGNALLING THROUGH TP RECEPTOR%REACTOME%REACT_20647.2	0	0	0	0	0	0	0	0	0	0	2.275988	0	1.9756576	0	2.5053496	0	0	0	1.7605551	0	0	0	0	0	0	0	0	0	2.098451
ADENYLATE CYCLASE-INHIBITING G-PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY%GO%GO:0007193	0	0	0	0	0	0	0	0	0	0	2.2697735	0	2.0402303	0	2.1175976	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEMBRANE DEPOLARIZATION%GO%GO:0051899	0	0	0	0	0	0	0	0	0	0	2.2665734	0	2.0590448	0	2.0155427	1.7228278	0	0	1.7832669	0	0	0	0	0	0	0	0	0	0
ACTIVATION OF G PROTEIN GATED POTASSIUM CHANNELS%REACTOME%REACT_75831.1	0	0	0	0	0	0	0	0	0	0	2.262609	0	1.792152	0	2.4212072	0	0	0	1.8464851	0	0	0	0	0	0	0	0	0	0
GAP JUNCTION%KEGG%HSA04540	0	0	0	0	0	0	0	0	0	0	2.2570941	0	2.141136	0	2.385526	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5349593
GLYCOLYSIS%REACTOME%REACT_1383.7	0	0	0	0	0	0	0	0	0	0	2.254512	0	0	0	2.518033	1.8035536	0	0	1.8822786	0	0	0	0	0	0	0	0	0	0
THROMBIN SIGNALLING THROUGH PROTEINASE ACTIVATED RECEPTORS (PARS)%REACTOME%REACT_21384.2	0	0	0	0	0	0	0	0	0	0	2.2543619	0	1.7883033	0	2.5883067	0	0	0	1.8528972	0	0	0	0	0	0	0	0	0	2.0445836
NEURON MIGRATION%GO%GO:0001764	0	0	0	0	0	0	0	0	0	0	2.25436	0	2.0674553	0	2.0179474	0	0	0	1.9225552	0	0	0	0	0	0	0	0	0	0
ENDOCRINE AND OTHER FACTOR-REGULATED CALCIUM REABSORPTION%KEGG%HSA04961	0	0	0	0	0	0	0	0	0	0	2.2538178	0	2.1130128	0	2.2474287	0	0	0	1.797651	0	0	0	0	0	0	0	0	0	0
SIGNAL AMPLIFICATION%REACTOME%REACT_20524.2	0	0	0	0	0	0	0	0	0	0	2.2509785	0	2.053847	0	2.4907537	0	0	0	1.7556859	0	0	0	0	0	0	0	0	0	2.198406
INHIBITION OF VOLTAGE GATED CA2+ CHANNELS VIA GBETA GAMMA SUBUNITS%REACTOME%REACT_25004.1	0	0	0	0	0	0	0	0	0	0	2.2466033	0	1.7960256	0	2.434635	0	0	0	1.8267105	0	0	0	0	0	0	0	0	0	0
SYNAPSE ASSEMBLY%GO%GO:0007416	0	0	0	0	0	0	0	0	0	0	2.2421916	0	2.1433637	0	2.334232	0	0	0	1.8535303	0	0	0	0	0	0	0	0	0	0
AQUAPORIN-MEDIATED TRANSPORT%REACTOME%REACT_23887.1	0	0	0	0	0	0	0	0	0	0	2.2279418	0	1.9073222	0	2.1480098	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENDOTHELINS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ENDOTHELINS	0	0	0	0	0	0	0	0	0	0	2.2252457	0	0	0	2.2268298	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0837529
G ALPHA (I) SIGNALLING EVENTS%REACTOME%REACT_19231.3	0	0	0	0	0	0	0	0	0	0	2.2251678	0	0	0	2.7006598	0	0	0	1.7978698	0	0	0	0	0	0	0	0	0	2.1433454
G PROTEIN GATED POTASSIUM CHANNELS%REACTOME%REACT_75780.1	0	0	0	0	0	0	0	0	0	0	2.2248862	0	1.7842011	0	2.4307387	0	0	0	1.8443453	0	0	0	0	0	0	0	0	0	0
PROSTACYCLIN SIGNALLING THROUGH PROSTACYCLIN RECEPTOR%REACTOME%REACT_23946.1	0	0	0	0	0	0	0	0	0	0	2.2155418	0	1.8017921	0	2.5156162	0	0	0	1.9914994	0	0	0	0	0	0	0	0	0	0
CELLULAR RESPONSE TO GLUCAGON STIMULUS%GO%GO:0071377	0	0	0	0	0	0	0	0	0	0	2.2079947	0	1.9003822	0	1.9298261	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SINGLE-ORGANISM BEHAVIOR%GO%GO:0044708	0	0	0	0	0	0	0	0	0	0	2.201168	0	2.1274314	0	2.0384047	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AMINE COMPOUND SLC TRANSPORTERS%REACTOME%REACT_20679.1	0	0	0	0	0	0	0	0	0	0	2.1988184	0	0	0	2.516016	0	2.4397702	0	2.1388776	2.593601	0	0	0	0	0	0	0	0	2.5169637
GLUTAMATE RECEPTOR SIGNALING PATHWAY%GO%GO:0007215	0	0	0	0	0	0	0	0	0	0	2.198641	0	2.4597003	0	0	0	0	0	1.892854	0	0	0	0	0	0	0	0	0	0
GLUCAGON SIGNALING IN METABOLIC REGULATION%REACTOME%REACT_1665.4	0	0	0	0	0	0	0	0	0	0	2.180443	0	1.8662531	0	1.9063811	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1P2 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%S1P2 PATHWAY	0	0	0	0	0	0	0	0	0	0	2.1786714	0	1.7891954	0	2.1626246	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRANSFERRIN TRANSPORT%GO%GO:0033572	0	0	0	0	0	0	0	0	0	0	2.1733892	0	0	0	1.8938689	0	2.1376612	0	1.9775672	0	0	0	0	0	0	0	0	0	0
LONG-TERM DEPRESSION%KEGG%HSA04730	0	0	0	0	0	0	0	0	0	0	2.1716375	0	2.012393	0	2.1719806	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RESPONSE TO GLUCAGON STIMULUS%GO%GO:0033762	0	0	0	0	0	0	0	0	0	0	2.1635811	0	1.8747984	0	1.9349597	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HYDROGEN TRANSPORT%GO%GO:0006818	0	0	0	0	0	0	0	0	0	0	2.163493	0	0	1.931488	0	0	2.5103257	0	0	0	0	0	0	0	0	0	0	0	0
TRIVALENT INORGANIC CATION TRANSPORT%GO%GO:0072512	0	0	0	0	0	0	0	0	0	0	2.1621523	0	0	0	1.8946462	0	2.1410909	0	1.9715258	0	0	0	0	0	0	0	0	0	0
CARDIAC MUSCLE CONTRACTION%KEGG%HSA04260	0	0	0	0	0	0	0	0	0	0	2.1554706	0	0	3.441934	0	2.191786	2.096572	0	0	0	0	0	0	0	0	0	0	0	0
DICARBOXYLIC ACID TRANSPORT%GO%GO:0006835	0	0	0	0	0	0	0	0	0	0	2.150262	0	0	0	2.117747	0	0	0	1.7626129	0	0	0	0	0	0	0	0	0	0
FERRIC IRON TRANSPORT%GO%GO:0015682	0	0	0	0	0	0	0	0	0	0	2.1368315	0	0	0	1.8698318	0	2.1608784	0	1.9329942	0	0	0	0	0	0	0	0	0	0
G-PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY%GO%GO:0007186	0	0	0	0	0	0	0	0	0	0	2.1366088	0	1.9378465	0	1.9788508	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA+ CL- DEPENDENT NEUROTRANSMITTER TRANSPORTERS%REACTOME%REACT_20506.1	0	0	0	0	0	0	0	0	0	0	2.1327593	0	0	0	2.3492098	0	2.3049042	0	2.3863602	2.4135299	0	0	0	0	0	0	0	0	2.4222915
GLUTAMATE NEUROTRANSMITTER RELEASE CYCLE%REACTOME%REACT_12591.4	0	0	0	0	0	0	0	0	0	0	2.1240847	0	1.8001454	0	2.1737633	0	0	0	1.8497574	0	0	0	0	0	0	0	0	0	0
GPCR LIGAND BINDING%REACTOME%REACT_21340.3	0	0	0	0	0	0	0	0	0	0	2.1221159	2.0389063	0	0	2.584812	0	0	0	0	0	0	0	0	0	0	0	0	0	2.080391
BIOCARTA_CHREBP2_PATHWAY%MSIGDB_C2%BIOCARTA_CHREBP2_PATHWAY	0	0	0	0	0	0	0	0	0	0	2.121248	0	1.9698185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8684248
PYRUVATE METABOLISM AND CITRIC ACID (TCA) CYCLE%REACTOME%REACT_1046.4	0	0	0	0	0	0	0	0	0	0	2.119377	0	0	3.140989	0	1.9041779	2.7300594	0	0	0	0	0	0	0	0	0	0	0	0
TASTE TRANSDUCTION%KEGG%HSA04742	0	0	0	0	0	0	0	0	0	0	2.1114936	0	1.8667638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0216475
G BETA:GAMMA SIGNALLING THROUGH PI3KGAMMA%REACTOME%REACT_19290.1	0	0	0	0	0	0	0	0	0	0	2.1103957	0	0	0	1.952007	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9382259
S1P3 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%S1P3 PATHWAY	0	0	0	0	0	0	0	0	0	0	2.1098974	0	1.9524046	0	1.9700055	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0055487
PHOSPHOLIPASE C-ACTIVATING G-PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY%GO%GO:0007200	0	0	0	0	0	0	0	0	0	0	2.107491	0	2.015859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8914148
ION CHANNEL TRANSPORT%REACTOME%REACT_25300.3	0	0	0	0	0	0	0	0	0	0	2.1054273	0	2.146888	0	2.0650206	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SIGNALING BY GPCR%REACTOME%REACT_14797.3	0	0	0	0	0	0	0	0	0	0	2.096105	0	1.8199706	0	2.122614	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5977955
TRICARBOXYLIC ACID CYCLE%GO%GO:0006099	0	0	0	0	0	0	0	0	0	0	2.0948558	0	0	3.2845683	0	1.850347	2.5401375	0	0	0	0	0	0	0	0	0	0	0	0
G ALPHA (Q) SIGNALLING EVENTS%REACTOME%REACT_18283.4	0	0	0	0	0	0	0	0	0	0	2.0916705	0	0	0	2.0476465	0	0	0	0	0	0	0	0	0	0	0	0	0	2.713885
LONG-TERM POTENTIATION%KEGG%HSA04720	0	0	0	0	0	0	0	0	0	0	2.090028	0	1.9052505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8524091
BEHAVIOR%GO%GO:0007610	0	0	0	0	0	0	0	0	0	0	2.0794353	0	1.9570493	0	2.0734072	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRESYNAPTIC FUNCTION OF KAINATE RECEPTORS%REACTOME%REACT_21254.1	0	0	0	0	0	0	0	0	0	0	2.0741122	0	1.7784187	0	2.3453326	0	0	0	1.8684043	0	0	0	0	0	0	0	0	0	0
G-PROTEIN BETA:GAMMA SIGNALLING%REACTOME%REACT_19388.4	0	0	0	0	0	0	0	0	0	0	2.0736527	0	0	0	2.0114493	0	0	0	0	0	0	0	0	0	0	0	0	0	2.027187
