Name	GS	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE
PURINE RIBONUCLEOTIDE BIOSYNTHETIC PROCESS%GO%GO:0009152	PURINE RIBONUCLEOTIDE BIOSYNTHETIC PROCESS%GO%GO:0009152		46	2.08778588	7.7245765	0.01	0.01	0.42175	5262	tags=74%, list=32%, signal=108%
CARBOXYLIC ACID TRANSPORT%GO%GO:0046942	CARBOXYLIC ACID TRANSPORT%GO%GO:0046942		131	1.91952084	8.6191103	0.01	0.01	0.08675	4230	tags=49%, list=26%, signal=65%
GLUCOSE METABOLIC PROCESS%GO%GO:0006006	GLUCOSE METABOLIC PROCESS%GO%GO:0006006		97	1.77434457	7.5904538	0.01	0.01	0.5895	5635	tags=77%, list=34%, signal=117%
CELL PROJECTION MORPHOGENESIS%GO%GO:0048858	CELL PROJECTION MORPHOGENESIS%GO%GO:0048858		421	1.35119879	6.1364139	0.01	0.01	0.11	4211	tags=50%, list=26%, signal=66%
L-AMINO ACID TRANSPORT%GO%GO:0015807	L-AMINO ACID TRANSPORT%GO%GO:0015807		18	1.9872746	5.6131599	0.01	0.01	0.408666666666667	3703	tags=61%, list=22%, signal=79%
AXON GUIDANCE%GO%GO:0007411	AXON GUIDANCE%GO%GO:0007411		275	1.36763665	6.0660198	0.01	0.01	0.153	4211	tags=55%, list=26%, signal=72%
CELL MORPHOGENESIS INVOLVED IN DIFFERENTIATION%GO%GO:0000904	CELL MORPHOGENESIS INVOLVED IN DIFFERENTIATION%GO%GO:0000904		392	1.34691194	6.0972174	0.01	0.01	0.137	4211	tags=50%, list=26%, signal=66%
RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GO%GO:0009201	RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GO%GO:0009201		22	2.58110417	8.2991774	0.01	0.01	0.361	4829	tags=82%, list=27%, signal=113%
ORGANIC ACID TRANSPORT%GO%GO:0015849	ORGANIC ACID TRANSPORT%GO%GO:0015849		131	1.91952084	8.5770198	0.01	0.01	0.11675	4230	tags=49%, list=26%, signal=65%
NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GO%GO:0009142	NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GO%GO:0009142		25	2.5387049	8.2644346	0.01	0.01	0.185	4829	tags=80%, list=27%, signal=110%
LATENT INFECTION OF HOMO SAPIENS WITH MYCOBACTERIUM TUBERCULOSIS%REACTOME%REACT_121237.2	LATENT INFECTION OF HOMO SAPIENS WITH MYCOBACTERIUM TUBERCULOSIS%REACTOME%REACT_121237.2		31	1.81197171	5.9579712	0.01	0.01	0.214666666666667	2881	tags=45%, list=1%, signal=45%
PHAGOSOMAL MATURATION (EARLY ENDOSOMAL STAGE)%REACTOME%REACT_121256.2	PHAGOSOMAL MATURATION (EARLY ENDOSOMAL STAGE)%REACTOME%REACT_121256.2		31	2.32857196	7.8486768	0.01	0.01	0.37	2952	tags=45%, list=1%, signal=45%
TRK RECEPTOR SIGNALING MEDIATED BY PI3K AND PLC-GAMMA%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TRK RECEPTOR SIGNALING MEDIATED BY PI3K AND PLC-GAMMA	TRK RECEPTOR SIGNALING MEDIATED BY PI3K AND PLC-GAMMA%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TRK RECEPTOR SIGNALING MEDIATED BY PI3K AND PLC-GAMMA		34	1.8003785	6.1082247	0.01	0.01	0.176	4177	tags=74%, list=25%, signal=98%
TRANSMEMBRANE TRANSPORT OF SMALL MOLECULES%REACTOME%REACT_15518.2	TRANSMEMBRANE TRANSPORT OF SMALL MOLECULES%REACTOME%REACT_15518.2		448	1.20628179	5.7608953	0.01	0.01	0.517333333333333	3761	tags=43%, list=23%, signal=54%
POSITIVE REGULATION OF GTPASE ACTIVITY%GO%GO:0043547	POSITIVE REGULATION OF GTPASE ACTIVITY%GO%GO:0043547		128	1.3497791	5.61664	0.01	0.01	0.643666666666667	4704	tags=59%, list=29%, signal=81%
SPHINGOSINE 1-PHOSPHATE (S1P) PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SPHINGOSINE 1-PHOSPHATE (S1P) PATHWAY	SPHINGOSINE 1-PHOSPHATE (S1P) PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SPHINGOSINE 1-PHOSPHATE (S1P) PATHWAY		21	2.62788909	8.2122364	0.01	0.01	0.2235	3696	tags=71%, list=22%, signal=92%
G ALPHA (12 13) SIGNALLING EVENTS%REACTOME%REACT_18407.5	G ALPHA (12 13) SIGNALLING EVENTS%REACTOME%REACT_18407.5		74	1.49823132	6.0576993	0.01	0.01	0.349666666666667	4690	tags=64%, list=28%, signal=88%
RIBONUCLEOTIDE BIOSYNTHETIC PROCESS%GO%GO:0009260	RIBONUCLEOTIDE BIOSYNTHETIC PROCESS%GO%GO:0009260		49	1.52713178	5.5960382	0.01	0.01	0.530666666666667	5262	tags=73%, list=32%, signal=108%
PANCREATIC SECRETION%KEGG%HSA04972	PANCREATIC SECRETION%KEGG%HSA04972		92	1.38660607	5.9840165	0.01	0.01	0.274333333333333	5021	tags=55%, list=30%, signal=79%
PURINE NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GO%GO:0009145	PURINE NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GO%GO:0009145		21	2.6888817	8.4322853	0.01	0.01	0.36625	4534	tags=81%, list=27%, signal=111%
PURINE RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GO%GO:0009206	PURINE RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GO%GO:0009206		21	2.6888817	8.4453944	0.01	0.01	0.357	4534	tags=81%, list=27%, signal=111%
OXIDATION-REDUCTION PROCESS%GO%GO:0055114	OXIDATION-REDUCTION PROCESS%GO%GO:0055114		395	2.3025511	11.2653326	0.01	0.01	0.2734	5856	tags=66%, list=35%, signal=99%
CARDIAC CONDUCTION%GO%GO:0061337	CARDIAC CONDUCTION%GO%GO:0061337		25	1.88763767	6.0472391	0.01	0.01	0.248666666666667	3170	tags=64%, list=17%, signal=77%
CRMPS IN SEMA3A SIGNALING%REACTOME%REACT_19199.1	CRMPS IN SEMA3A SIGNALING%REACTOME%REACT_19199.1		15	2.22709924	6.175902	0.01	0.01	0.214666666666667	3532	tags=87%, list=21%, signal=110%
HEXOSE METABOLIC PROCESS%GO%GO:0019318	HEXOSE METABOLIC PROCESS%GO%GO:0019318		112	1.29283215	5.4992731	0.01	0.01	0.788666666666667	5635	tags=71%, list=34%, signal=108%
PLASMA MEMBRANE ESTROGEN RECEPTOR SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PLASMA MEMBRANE ESTROGEN RECEPTOR SIGNALING	PLASMA MEMBRANE ESTROGEN RECEPTOR SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PLASMA MEMBRANE ESTROGEN RECEPTOR SIGNALING		37	1.68815577	5.8516035	0.01	0.01	0.438666666666667	4430	tags=73%, list=27%, signal=100%
ATP BIOSYNTHETIC PROCESS%GO%GO:0006754	ATP BIOSYNTHETIC PROCESS%GO%GO:0006754		21	2.6888817	8.3348434	0.01	0.01	0.38225	4534	tags=81%, list=27%, signal=111%
REGULATION OF NUCLEOTIDE METABOLIC PROCESS%GO%GO:0006140	REGULATION OF NUCLEOTIDE METABOLIC PROCESS%GO%GO:0006140		250	1.29228036	5.7049677	0.01	0.01	0.553	4704	tags=52%, list=29%, signal=71%
POSITIVE REGULATION OF NEUROLOGICAL SYSTEM PROCESS%GO%GO:0031646	POSITIVE REGULATION OF NEUROLOGICAL SYSTEM PROCESS%GO%GO:0031646		15	2.1211935	5.7278709	0.01	0.01	0.557	4440	tags=80%, list=27%, signal=109%
BILE SECRETION%KEGG%HSA04976	BILE SECRETION%KEGG%HSA04976		67	2.41830476	9.5544043	0.01	0.01	0.5792	5237	tags=42%, list=19%, signal=51%
CELL MORPHOGENESIS%GO%GO:0000902	CELL MORPHOGENESIS%GO%GO:0000902		496	1.27899068	5.8616558	0.01	0.01	0.383666666666667	4211	tags=45%, list=26%, signal=59%
REGULATION OF PURINE NUCLEOTIDE METABOLIC PROCESS%GO%GO:1900542	REGULATION OF PURINE NUCLEOTIDE METABOLIC PROCESS%GO%GO:1900542		245	1.29702591	5.7104169	0.01	0.01	0.563333333333333	4704	tags=51%, list=29%, signal=70%
NEGATIVE REGULATION OF MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION%GO%GO:0031111	NEGATIVE REGULATION OF MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION%GO%GO:0031111		18	2.03061109	5.9813386	0.01	0.01	0.336666666666667	4702	tags=67%, list=28%, signal=93%
TRANSLOCATION OF GLUT4 TO THE PLASMA MEMBRANE%REACTOME%REACT_147867.2	TRANSLOCATION OF GLUT4 TO THE PLASMA MEMBRANE%REACTOME%REACT_147867.2		53	1.52480614	5.5958089	0.01	0.01	0.658333333333333	5636	tags=81%, list=34%, signal=123%
REGULATION OF CARDIAC MUSCLE CELL CONTRACTION%GO%GO:0086004	REGULATION OF CARDIAC MUSCLE CELL CONTRACTION%GO%GO:0086004		19	2.06356257	6.2531298	0.01	0.01	0.347	3170	tags=58%, list=12%, signal=66%
PYRUVATE METABOLIC PROCESS%GO%GO:0006090	PYRUVATE METABOLIC PROCESS%GO%GO:0006090		26	2.4237411	7.9441615	0.01	0.01	0.3385	4229	tags=65%, list=26%, signal=88%
RENAL CELL CARCINOMA%KEGG%HSA05211	RENAL CELL CARCINOMA%KEGG%HSA05211		67	1.50121632	5.7608497	0.01	0.01	0.493666666666667	5964	tags=66%, list=36%, signal=102%
HEXOSE CATABOLIC PROCESS%GO%GO:0019320	HEXOSE CATABOLIC PROCESS%GO%GO:0019320		54	2.0255581	7.3572809	0.01	0.01	0.71525	5161	tags=72%, list=31%, signal=105%
PYRUVATE METABOLISM%REACTOME%REACT_2071.5	PYRUVATE METABOLISM%REACTOME%REACT_2071.5		20	2.5031389	7.808271	0.01	0.01	0.4295	3089	tags=60%, list=15%, signal=71%
RAP1 SIGNALLING%REACTOME%REACT_23898.1	RAP1 SIGNALLING%REACTOME%REACT_23898.1		15	1.97752215	5.581437	0.01	0.01	0.708666666666667	5834	tags=93%, list=35%, signal=144%
MITOCHONDRION ORGANIZATION%GO%GO:0007005	MITOCHONDRION ORGANIZATION%GO%GO:0007005		139	1.2550326	5.6643832	0.01	0.01	0.677	5959	tags=70%, list=36%, signal=108%
MITOCHONDRIAL TRANSPORT%GO%GO:0006839	MITOCHONDRIAL TRANSPORT%GO%GO:0006839		88	1.42695504	5.9961297	0.01	0.01	0.484	5959	tags=73%, list=36%, signal=113%
HEXOSE BIOSYNTHETIC PROCESS%GO%GO:0019319	HEXOSE BIOSYNTHETIC PROCESS%GO%GO:0019319		39	1.68823263	6.0899184	0.01	0.01	0.633	5045	tags=74%, list=31%, signal=107%
MONOSACCHARIDE CATABOLIC PROCESS%GO%GO:0046365	MONOSACCHARIDE CATABOLIC PROCESS%GO%GO:0046365		56	1.9956405	7.3669896	0.01	0.01	0.70425	5161	tags=70%, list=31%, signal=101%
CELL COMMUNICATION INVOLVED IN CARDIAC CONDUCTION%GO%GO:0086065	CELL COMMUNICATION INVOLVED IN CARDIAC CONDUCTION%GO%GO:0086065		21	2.66834815	8.2398654	0.01	0.01	0.3355	3753	tags=62%, list=17%, signal=75%
REGULATION OF CARDIAC MUSCLE CELL ACTION POTENTIAL INVOLVED IN CONTRACTION%GO%GO:0086002	REGULATION OF CARDIAC MUSCLE CELL ACTION POTENTIAL INVOLVED IN CONTRACTION%GO%GO:0086002		17	2.82020333	8.4819347	0.01	0.01	0.381	3709	tags=59%, list=12%, signal=67%
GLUCONEOGENESIS%GO%GO:0006094	GLUCONEOGENESIS%GO%GO:0006094		38	1.67226994	5.9949503	0.01	0.01	0.639333333333333	4598	tags=71%, list=28%, signal=98%
CEREBRAL CORTEX DEVELOPMENT%GO%GO:0021987	CEREBRAL CORTEX DEVELOPMENT%GO%GO:0021987		22	1.9753386	6.065023	0.01	0.01	0.345666666666667	3036	tags=50%, list=18%, signal=61%
GUANOSINE-CONTAINING COMPOUND CATABOLIC PROCESS%GO%GO:1901069	GUANOSINE-CONTAINING COMPOUND CATABOLIC PROCESS%GO%GO:1901069		107	1.476008	6.1223154	0.01	0.01	0.568333333333333	5847	tags=70%, list=35%, signal=108%
CLASS I PI3K SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CLASS I PI3K SIGNALING EVENTS	CLASS I PI3K SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CLASS I PI3K SIGNALING EVENTS		43	2.369268	8.3570554	0.01	0.01	0.39225	5007	tags=67%, list=30%, signal=97%
CHEMOTAXIS%GO%GO:0006935	CHEMOTAXIS%GO%GO:0006935		380	1.13984379	5.5555266	0.01	0.01	0.767666666666667	4211	tags=45%, list=26%, signal=59%
ORGANIC ANION TRANSPORT%GO%GO:0015711	ORGANIC ANION TRANSPORT%GO%GO:0015711		202	1.8480226	8.6994416	0.01	0.01	0.308	3249	tags=37%, list=18%, signal=45%
GUANOSINE-CONTAINING COMPOUND METABOLIC PROCESS%GO%GO:1901068	GUANOSINE-CONTAINING COMPOUND METABOLIC PROCESS%GO%GO:1901068		113	1.43659239	5.9752152	0.01	0.01	0.651666666666667	5847	tags=69%, list=35%, signal=106%
GTP METABOLIC PROCESS%GO%GO:0046039	GTP METABOLIC PROCESS%GO%GO:0046039		106	1.45108506	6.0151823	0.01	0.01	0.604666666666667	5847	tags=70%, list=35%, signal=107%
MONOSACCHARIDE METABOLIC PROCESS%GO%GO:0005996	MONOSACCHARIDE METABOLIC PROCESS%GO%GO:0005996		133	1.37412197	6.1091929	0.01	0.01	0.354333333333333	5635	tags=62%, list=34%, signal=94%
CYTOKINE-CYTOKINE RECEPTOR INTERACTION%KEGG%HSA04060	CYTOKINE-CYTOKINE RECEPTOR INTERACTION%KEGG%HSA04060	Details ...	149	1.54363264	7.4820494	0.01	0.01	0.180666666666667	2045	tags=26%, list=12%, signal=30%
DEGRADATION OF COLLAGEN%REACTOME%REACT_150401.2	DEGRADATION OF COLLAGEN%REACTOME%REACT_150401.2		33	1.9158975	6.8320765	0.01	0.01	0.198333333333333	2620	tags=58%, list=15%, signal=68%
PROTEOGLYCAN BIOSYNTHETIC PROCESS%GO%GO:0030166	PROTEOGLYCAN BIOSYNTHETIC PROCESS%GO%GO:0030166		33	1.87310295	6.2672069	0.01	0.01	0.188333333333333	2715	tags=39%, list=11%, signal=44%
SUBSTRATE ADHESION-DEPENDENT CELL SPREADING%GO%GO:0034446	SUBSTRATE ADHESION-DEPENDENT CELL SPREADING%GO%GO:0034446		20	1.99210129	6.7167566	0.01	0.01	0.253666666666667	1586	tags=65%, list=10%, signal=72%
STRIATED MUSCLE CELL DIFFERENTIATION%GO%GO:0051146	STRIATED MUSCLE CELL DIFFERENTIATION%GO%GO:0051146		68	2.02202257	8.1374773	0.01	0.01	0.34425	3976	tags=49%, list=19%, signal=60%
CARDIOCYTE DIFFERENTIATION%GO%GO:0035051	CARDIOCYTE DIFFERENTIATION%GO%GO:0035051		43	1.72098061	6.4786677	0.01	0.01	0.0816666666666667	2458	tags=42%, list=14%, signal=49%
SYNDECAN-1-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SYNDECAN-1-MEDIATED SIGNALING EVENTS	SYNDECAN-1-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SYNDECAN-1-MEDIATED SIGNALING EVENTS		37	2.28882957	8.7399186	0.01	0.01	0.1955	3484	tags=57%, list=7%, signal=61%
RESPONSE TO ELEVATED PLATELET CYTOSOLIC CA2+%REACTOME%REACT_1280.3	RESPONSE TO ELEVATED PLATELET CYTOSOLIC CA2+%REACTOME%REACT_1280.3		81	1.66629857	7.3522443	0.01	0.01	0.00333333333333333	3204	tags=63%, list=19%, signal=78%
POSITIVE REGULATION OF PHOSPHATIDYLINOSITOL 3-KINASE CASCADE%GO%GO:0014068	POSITIVE REGULATION OF PHOSPHATIDYLINOSITOL 3-KINASE CASCADE%GO%GO:0014068		36	1.67252422	6.2428051	0.01	0.01	0.322666666666667	2777	tags=47%, list=12%, signal=53%
CARDIAC CELL DEVELOPMENT%GO%GO:0055006	CARDIAC CELL DEVELOPMENT%GO%GO:0055006		17	2.0954452	6.5100937	0.01	0.01	0.041	3090	tags=71%, list=19%, signal=87%
REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE BY HORMONE%GO%GO:0001990	REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE BY HORMONE%GO%GO:0001990		21	1.9525803	6.3729596	0.01	0.01	0.348333333333333	3080	tags=57%, list=14%, signal=66%
REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE MEDIATED BY A CHEMICAL SIGNAL%GO%GO:0003044	REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE MEDIATED BY A CHEMICAL SIGNAL%GO%GO:0003044		23	1.93058324	6.4549699	0.01	0.01	0.260666666666667	3080	tags=57%, list=14%, signal=66%
REGULATION OF ANGIOGENESIS%GO%GO:0045765	REGULATION OF ANGIOGENESIS%GO%GO:0045765		111	1.29794076	5.8614111	0.01	0.01	0.583	3231	tags=41%, list=19%, signal=51%
REGULATION OF BEHAVIOR%GO%GO:0050795	REGULATION OF BEHAVIOR%GO%GO:0050795		82	1.45322397	6.154814	0.01	0.01	0.231333333333333	3758	tags=39%, list=19%, signal=48%
CARDIAC MUSCLE TISSUE DEVELOPMENT%GO%GO:0048738	CARDIAC MUSCLE TISSUE DEVELOPMENT%GO%GO:0048738		65	2.1646749	8.5651701	0.01	0.01	0.0805	3976	tags=42%, list=19%, signal=51%
REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE BY RENIN-ANGIOTENSIN%GO%GO:0003081	REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE BY RENIN-ANGIOTENSIN%GO%GO:0003081		15	2.08076685	6.2111325	0.01	0.01	0.422333333333333	3080	tags=80%, list=18%, signal=98%
PEPTIDE LIGAND-BINDING RECEPTORS%REACTOME%REACT_14819.4	PEPTIDE LIGAND-BINDING RECEPTORS%REACTOME%REACT_14819.4		86	1.92584232	8.2739855	0.01	0.01	0.27275	2606	tags=12%, list=11%, signal=13%
EXOCYTOSIS%GO%GO:0006887	EXOCYTOSIS%GO%GO:0006887		139	1.44940226	6.8961074	0.01	0.01	0.116333333333333	2951	tags=47%, list=18%, signal=57%
LEUKOCYTE MIGRATION%GO%GO:0050900	LEUKOCYTE MIGRATION%GO%GO:0050900		154	1.30190721	5.9677992	0.01	0.01	0.419333333333333	3064	tags=40%, list=19%, signal=49%
REGULATION OF CHEMOTAXIS%GO%GO:0050920	REGULATION OF CHEMOTAXIS%GO%GO:0050920		70	1.50353728	6.1873666	0.01	0.01	0.217333333333333	3758	tags=43%, list=19%, signal=53%
REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE%GO%GO:0003073	REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE%GO%GO:0003073		37	1.61343195	6.0088175	0.01	0.01	0.383	3080	tags=43%, list=14%, signal=50%
ARACHIDONIC ACID METABOLISM%KEGG%HSA00590	ARACHIDONIC ACID METABOLISM%KEGG%HSA00590		51	2.45013396	9.8607411	0.01	0.01	0.4448	3196	tags=49%, list=19%, signal=60%
CARTILAGE DEVELOPMENT%GO%GO:0051216	CARTILAGE DEVELOPMENT%GO%GO:0051216		41	1.59595151	5.8818253	0.01	0.01	0.496666666666667	2589	tags=27%, list=16%, signal=32%
NEGATIVE REGULATION OF OSSIFICATION%GO%GO:0030279	NEGATIVE REGULATION OF OSSIFICATION%GO%GO:0030279		15	1.98978169	5.6649929	0.01	0.01	0.687333333333333	3115	tags=53%, list=19%, signal=66%
HEART DEVELOPMENT%GO%GO:0007507	HEART DEVELOPMENT%GO%GO:0007507		171	1.71468217	7.6608966	0.01	0.01	0.45875	3976	tags=33%, list=20%, signal=40%
REGULATION OF LEUKOCYTE PROLIFERATION%GO%GO:0070663	REGULATION OF LEUKOCYTE PROLIFERATION%GO%GO:0070663		70	1.47180589	5.7817668	0.01	0.01	0.490333333333333	4478	tags=34%, list=17%, signal=41%
POSITIVE REGULATION OF BEHAVIOR%GO%GO:0048520	POSITIVE REGULATION OF BEHAVIOR%GO%GO:0048520		58	1.51607785	6.0509407	0.01	0.01	0.38	3115	tags=38%, list=19%, signal=47%
REGULATION OF MONONUCLEAR CELL PROLIFERATION%GO%GO:0032944	REGULATION OF MONONUCLEAR CELL PROLIFERATION%GO%GO:0032944		66	1.46949582	5.7420802	0.01	0.01	0.567666666666667	4478	tags=33%, list=17%, signal=40%
REGULATION OF LYMPHOCYTE PROLIFERATION%GO%GO:0050670	REGULATION OF LYMPHOCYTE PROLIFERATION%GO%GO:0050670		66	1.46949592	5.7750607	0.01	0.01	0.509333333333333	4478	tags=33%, list=17%, signal=40%
CELLULAR RESPONSE TO METAL ION%GO%GO:0071248	CELLULAR RESPONSE TO METAL ION%GO%GO:0071248		40	1.56852222	5.7447849	0.01	0.01	0.631666666666667	3041	tags=45%, list=18%, signal=55%
REGULATION OF HORMONE LEVELS%GO%GO:0010817	REGULATION OF HORMONE LEVELS%GO%GO:0010817		122	2.54751239	11.585221	0.01	0.01	0.2176	3841	tags=29%, list=18%, signal=35%
LEUKOCYTE CELL-CELL ADHESION%GO%GO:0007159	LEUKOCYTE CELL-CELL ADHESION%GO%GO:0007159		30	1.7466515	5.8413372	0.01	0.01	0.406666666666667	3461	tags=53%, list=18%, signal=65%
POSITIVE REGULATION OF CHEMOTAXIS%GO%GO:0050921	POSITIVE REGULATION OF CHEMOTAXIS%GO%GO:0050921		52	1.55353787	6.0060347	0.01	0.01	0.388	3115	tags=40%, list=19%, signal=50%
CELLULAR DEFENSE RESPONSE%GO%GO:0006968	CELLULAR DEFENSE RESPONSE%GO%GO:0006968		46	2.20526581	8.2194488	0.01	0.01	0.26525	3211	tags=30%, list=19%, signal=38%
BUTANOATE METABOLISM%KEGG%HSA00650	BUTANOATE METABOLISM%KEGG%HSA00650		30	2.62544372	9.3289161	0.01	0.01	0.04975	2150	tags=50%, list=8%, signal=54%
GLYOXYLATE AND DICARBOXYLATE METABOLISM%KEGG%HSA00630	GLYOXYLATE AND DICARBOXYLATE METABOLISM%KEGG%HSA00630		18	2.69575924	8.3473441	0.01	0.01	0.33425	5413	tags=61%, list=11%, signal=69%
PPAR SIGNALING PATHWAY%KEGG%HSA03320	PPAR SIGNALING PATHWAY%KEGG%HSA03320		71	1.90158481	8.0200011	0.01	0.01	0.43025	3661	tags=38%, list=12%, signal=43%
ALANINE, ASPARTATE AND GLUTAMATE METABOLISM%KEGG%HSA00250	ALANINE, ASPARTATE AND GLUTAMATE METABOLISM%KEGG%HSA00250		32	2.5682789	8.9638696	0.01	0.01	0.0425	3454	tags=72%, list=21%, signal=91%
ANION TRANSPORT%GO%GO:0006820	ANION TRANSPORT%GO%GO:0006820		233	1.40013633	7.0541832	0.01	0.01	0.0453333333333333	3528	tags=39%, list=21%, signal=49%
BICARBONATE TRANSPORT%GO%GO:0015701	BICARBONATE TRANSPORT%GO%GO:0015701		25	2.51737049	8.4598819	0.01	0.01	0.21775	3528	tags=60%, list=21%, signal=76%
ARGININE AND PROLINE METABOLISM%KEGG%HSA00330	ARGININE AND PROLINE METABOLISM%KEGG%HSA00330		53	2.27790814	8.8799873	0.01	0.01	0.09725	3566	tags=58%, list=22%, signal=74%
NITROGEN METABOLISM%KEGG%HSA00910	NITROGEN METABOLISM%KEGG%HSA00910		23	2.475552	8.1405489	0.01	0.01	0.41575	3451	tags=57%, list=21%, signal=71%
CYSTEINE AND METHIONINE METABOLISM%KEGG%HSA00270	CYSTEINE AND METHIONINE METABOLISM%KEGG%HSA00270		34	2.16036693	7.6426766	0.01	0.01	0.57525	5104	tags=65%, list=22%, signal=83%
GLYCINE, SERINE AND THREONINE METABOLISM%KEGG%HSA00260	GLYCINE, SERINE AND THREONINE METABOLISM%KEGG%HSA00260		32	2.82415596	10.0022757	0.01	0.01	0.20675	3566	tags=59%, list=22%, signal=76%
TRANSPORT OF GLUCOSE AND OTHER SUGARS, BILE SALTS AND ORGANIC ACIDS, METAL IONS AND AMINE COMPOUNDS%REACTOME%REACT_19305.2	TRANSPORT OF GLUCOSE AND OTHER SUGARS, BILE SALTS AND ORGANIC ACIDS, METAL IONS AND AMINE COMPOUNDS%REACTOME%REACT_19305.2		85	2.07323664	8.9803482	0.01	0.01	0.323	2976	tags=27%, list=18%, signal=33%
SMALL MOLECULE CATABOLIC PROCESS%GO%GO:0044282	SMALL MOLECULE CATABOLIC PROCESS%GO%GO:0044282	Details ...	184	1.89914665	8.8689227	0.01	0.01	0	2989	tags=72%, list=18%, signal=87%
SINGLE-ORGANISM CATABOLIC PROCESS%GO%GO:0044712	SINGLE-ORGANISM CATABOLIC PROCESS%GO%GO:0044712	Details ...	184	1.89914665	8.8573772	0.01	0.01	0.000333333333333333	2989	tags=72%, list=18%, signal=87%
CELLULAR AMINO ACID CATABOLIC PROCESS%GO%GO:0009063	CELLULAR AMINO ACID CATABOLIC PROCESS%GO%GO:0009063	Details ...	88	2.04999598	8.691926	0.01	0.01	0.000333333333333333	2480	tags=76%, list=14%, signal=89%
MONOCARBOXYLIC ACID METABOLIC PROCESS%GO%GO:0032787	MONOCARBOXYLIC ACID METABOLIC PROCESS%GO%GO:0032787	Details ...	256	1.71174861	8.2657604	0.01	0.01	0.00333333333333333	3054	tags=59%, list=18%, signal=70%
ALPHA-AMINO ACID CATABOLIC PROCESS%GO%GO:1901606	ALPHA-AMINO ACID CATABOLIC PROCESS%GO%GO:1901606	Details ...	62	2.097872	8.3504474	0.01	0.01	0	2480	tags=73%, list=14%, signal=85%
RESPONSE TO XENOBIOTIC STIMULUS%GO%GO:0009410	RESPONSE TO XENOBIOTIC STIMULUS%GO%GO:0009410		142	2.36718864	11.2961288	0.01	0.01	0.00575	3844	tags=59%, list=19%, signal=73%
XENOBIOTIC METABOLIC PROCESS%GO%GO:0006805	XENOBIOTIC METABOLIC PROCESS%GO%GO:0006805		141	2.36951824	11.0062337	0.01	0.01	0.044	3844	tags=60%, list=19%, signal=73%
CELLULAR RESPONSE TO XENOBIOTIC STIMULUS%GO%GO:0071466	CELLULAR RESPONSE TO XENOBIOTIC STIMULUS%GO%GO:0071466		142	2.36718864	10.9260593	0.01	0.01	0.07375	3844	tags=59%, list=19%, signal=73%
BIOLOGICAL OXIDATIONS%REACTOME%REACT_13433.2	BIOLOGICAL OXIDATIONS%REACTOME%REACT_13433.2		132	2.43487673	11.4069866	0.01	0.01	0.00175	3844	tags=61%, list=19%, signal=74%
HORMONE METABOLIC PROCESS%GO%GO:0042445	HORMONE METABOLIC PROCESS%GO%GO:0042445		100	2.32684673	10.1603892	0.01	0.01	0.02575	2770	tags=49%, list=16%, signal=58%
TRYPTOPHAN METABOLISM%KEGG%HSA00380	TRYPTOPHAN METABOLISM%KEGG%HSA00380		39	2.06272451	7.5453044	0.01	0.01	0.0853333333333333	2715	tags=69%, list=9%, signal=76%
