Name	Description	Fetal_Brain	Fetal_Heart	Fetal_Liver	Fetal_Gut	Fetal_Ovary	Fetal_Testis	Fetal_Placenta	Adult_FrontalCortex	Adult_Retina	Adult_SpinalCord	Adult_Lung	Adult_Heart	Adult_Liver	Adult_AdrenalGland	Adult_GallBladder	Adult_Pancreas	Adult_Kidney	Adult_Esophagus	Adult_Colon	Adult_Rectum	Adult_UrinaryBladder	Adult_Prostate	Adult_Ovary	Adult_Testis	Immune_Bcell	Immune_CD4	Immune_CD8	Immune_NK	Immune_Monocyte	Immune_Platelet
ZNF223		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	7	0	3	5	9	0
ZNF224		0	3	5	9	10	0	0	8	8	0	3	0	0	11	3	0	9	0	0	0	0	5	16	6	18	0	12	13	9	0
ZNF225		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	7	7	9	0
ZNF226		0	3	5	9	10	0	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	6	18	0	12	12	6	6
ZNF227		0	6	5	9	10	5	0	8	9	0	3	0	0	11	3	6	4	0	0	0	0	5	29	7	17	7	18	20	3	0
ZNF229		0	3	5	9	10	0	0	8	9	0	3	0	0	11	3	0	4	0	0	0	0	5	16	7	14	0	10	10	9	0
ZNF23		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	3	2	9	0
ZNF230		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	5	0	0
ZNF232		0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0
ZNF233		0	3	5	9	10	0	0	8	8	0	3	0	0	14	3	0	9	0	0	0	0	5	16	7	16	0	10	10	9	0
ZNF234		0	3	5	9	10	0	0	8	8	0	3	0	0	11	3	0	9	0	0	0	0	5	16	6	18	0	12	12	9	0
ZNF235		0	3	5	9	10	0	0	8	8	0	7	0	0	11	3	0	9	0	0	0	0	5	16	7	19	0	12	11	9	0
ZNF236		0	3	5	9	10	0	0	11	9	0	3	0	0	11	3	0	4	0	0	0	0	5	16	7	27	4	10	10	9	0
ZNF238		17	0	0	0	4	2	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0
ZNF239		0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ZNF24		0	7	0	2	14	5	0	0	7	0	0	0	0	3	0	3	0	0	0	0	0	0	5	3	27	9	24	6	9	0
ZNF248		0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	9	0	0
ZNF25		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	9	0	4
ZNF250		0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
ZNF251		0	3	5	9	10	0	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	6	15	0	10	11	9	0
ZNF253		0	3	5	9	10	0	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	7	16	0	13	10	9	0
ZNF254		0	3	5	9	11	2	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	7	15	0	10	10	9	0
ZNF257		0	3	5	9	10	2	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	7	15	0	13	10	9	0
ZNF259		12	11	14	2	16	12	0	7	7	3	0	0	0	8	3	29	0	5	13	0	8	7	11	20	20	18	40	14	22	4
ZNF260		0	3	0	5	5	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	2	9	0
ZNF263		0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	9	0
ZNF264		0	3	5	9	10	0	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	7	17	0	13	12	9	0
ZNF266		0	3	5	9	10	0	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	7	15	0	13	13	9	0
ZNF267		0	3	5	6	10	0	0	8	8	2	3	0	0	11	3	0	4	0	0	0	0	5	16	7	17	6	10	10	9	0
ZNF268		41	18	85	12	14	17	26	7	0	0	3	0	24	6	2	3	13	11	5	0	0	0	5	3	3	0	3	0	6	0
ZNF273		0	3	5	9	10	0	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	7	16	0	12	10	9	0
ZNF274		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0
ZNF275		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	0
ZNF276		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	13	9	0	0
ZNF277		0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	2	0	0
ZNF28		0	3	5	9	10	0	0	8	8	0	3	0	0	11	3	0	4	0	0	0	3	5	16	7	17	0	12	10	9	0
ZNF280C		0	3	0	0	44	7	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10	44	0	7	4	2	7	0
ZNF280D		3	3	2	0	0	5	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	7	0
ZNF281		0	6	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	5	0	0	0
ZNF282		0	0	0	0	0	0	0	3	0	0	5	5	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
ZNF283		0	6	5	6	12	0	0	10	8	0	3	0	3	11	3	3	4	0	0	0	0	5	19	6	17	0	12	12	9	0
ZNF284		0	3	5	9	12	0	0	8	8	0	3	0	0	11	3	0	9	0	0	0	0	5	16	7	17	0	12	10	9	0
ZNF285		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0
ZNF286A		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	9	0
ZNF286B		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	9	0
ZNF287		0	3	5	9	10	0	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	7	15	0	13	10	9	0
ZNF292		0	0	0	0	5	0	3	0	10	0	0	3	3	0	0	0	0	0	0	0	0	0	5	0	5	7	5	0	6	4
ZNF295		0	0	0	0	0	2	0	0	3	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0
ZNF296		0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
ZNF3		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
ZNF30		0	3	0	5	5	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	2	9	0
ZNF300		0	3	5	9	10	0	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	7	15	0	14	10	7	2
ZNF302		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	9	0
ZNF304		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ZNF311		0	3	5	9	10	0	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	9	7	15	0	10	10	7	0
ZNF317		0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	9	0
ZNF318		3	3	0	0	18	0	0	0	5	0	0	3	0	0	3	3	0	0	0	0	0	0	6	57	22	3	16	4	6	2
ZNF319		0	3	5	9	10	0	5	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	19	7	17	0	10	10	9	0
ZNF32		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	9	0
ZNF320		0	3	5	9	10	2	0	8	9	0	3	0	0	11	3	0	4	0	0	0	0	5	16	7	18	4	12	10	9	0
ZNF322		0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0
ZNF322A		0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0
ZNF322B		0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0
ZNF323		0	3	0	5	5	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	9	0
ZNF324		0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	0
ZNF324B		0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	9	0
ZNF326		21	14	40	16	44	29	3	8	21	0	0	0	0	22	6	33	0	0	6	0	0	9	31	30	33	7	19	19	11	0
ZNF329		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2	9	0
ZNF330		0	9	5	0	0	0	0	0	5	2	0	0	0	6	3	9	0	0	0	0	0	5	13	7	3	3	3	0	0	0
ZNF331		0	6	5	6	12	0	0	10	8	0	3	0	0	14	3	3	4	0	0	0	0	5	19	7	15	0	10	10	9	0
ZNF333		0	0	0	0	0	0	0	7	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
ZNF334		0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	9	0
ZNF335		0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ZNF33A		0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ZNF33B		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	3	0	0	0	0	0
ZNF34		3	8	5	6	14	6	0	8	9	0	10	0	0	11	7	12	4	3	8	3	2	7	24	17	23	12	26	16	6	0
ZNF341		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ZNF343		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	12	9	0
ZNF345		0	3	0	5	5	0	0	3	0	0	0	3	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	9	0
ZNF346		5	8	0	4	10	13	0	0	10	0	0	0	0	0	0	6	0	0	0	0	0	0	13	14	13	3	18	2	0	0
ZNF347		0	3	5	4	10	0	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	19	7	15	0	10	10	9	0
ZNF35		0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	8	0	9	0
ZNF350		0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	9	0
ZNF354A		0	3	0	0	5	2	5	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	2	9	0
ZNF354B		0	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	5	9	0
ZNF354C		0	3	5	9	10	0	0	8	9	0	4	0	0	11	3	0	4	0	0	0	0	5	16	7	15	0	10	10	9	0
ZNF358		0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0
ZNF362		6	4	4	5	6	10	0	10	7	0	0	0	0	0	3	0	0	0	0	0	3	5	24	3	5	7	11	6	3	0
ZNF365		0	0	0	0	0	0	0	9	0	0	0	3	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	2	0	0
ZNF367		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
ZNF37A		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
ZNF382		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0
ZNF383		0	3	0	5	5	0	0	3	0	0	0	0	0	0	0	3	0	0	0	3	0	0	3	0	0	0	0	0	9	0
ZNF384		6	9	4	5	8	10	0	10	15	0	0	0	0	0	3	0	0	0	0	0	3	5	29	3	20	14	40	14	6	0
ZNF385A		0	3	0	0	0	0	0	3	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF385B		5	0	4	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF385D		0	0	0	0	0	2	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF391		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	5	0	9	0
ZNF394		0	3	5	9	10	0	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	7	15	0	10	10	9	0
ZNF395		0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF397		0	6	5	9	10	0	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	7	24	0	10	10	9	0
ZNF398		0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
ZNF404		0	3	0	5	5	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	2	9	0
ZNF407		0	15	0	0	0	0	0	3	3	0	0	8	0	0	0	0	0	0	0	0	0	0	6	0	5	0	10	5	0	0
ZNF408		0	3	0	0	0	0	0	0	0	2	0	3	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	9	2
ZNF41		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	9	0
ZNF410		0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
ZNF414		3	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	4	4	10	10	3	2	3	0
ZNF415		0	3	5	9	10	0	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	19	7	16	0	10	10	9	0
ZNF416		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	28	0
ZNF417		0	0	0	0	4	0	0	30	3	5	0	0	7	8	4	5	7	0	3	3	5	7	6	6	6	7	9	12	3	2
ZNF419		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ZNF420		0	6	5	6	12	0	0	10	8	0	3	0	0	11	3	3	4	0	0	0	0	5	21	7	15	0	10	10	9	0
ZNF423		8	4	0	4	0	2	0	0	0	3	0	3	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	8	2
ZNF425		0	3	3	2	4	0	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	3	0	3	4	0	0	6	0
ZNF426		0	3	0	5	5	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	9	9	0
ZNF428		26	26	9	2	24	14	0	4	14	0	0	0	0	76	0	6	0	0	0	0	0	0	3	9	8	8	9	4	6	0
ZNF429		0	3	5	9	11	0	0	7	8	0	3	0	0	11	3	0	4	0	0	0	0	5	19	7	16	0	10	10	9	0
ZNF43		0	3	5	9	11	2	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	7	15	0	13	10	9	0
ZNF430		0	3	5	9	10	2	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	7	15	0	10	11	9	0
ZNF431		0	3	5	9	10	2	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	7	17	0	12	10	9	0
ZNF432		0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
ZNF433		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	5	9	0	0
ZNF434		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	9	0
ZNF436		0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ZNF438		0	3	0	0	4	0	0	5	0	3	3	0	0	3	6	5	0	0	0	0	0	0	3	5	10	7	7	5	3	0
ZNF439		0	3	0	5	5	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	9	9	0
ZNF44		0	3	0	5	5	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	5	9	9	0
ZNF440		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	9	0
ZNF441		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	9	0	0
ZNF442		0	3	0	5	5	0	0	3	0	2	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	5	9	9	0
ZNF443		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9	0	0
ZNF444		0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ZNF445		0	3	0	0	0	0	0	3	3	0	0	0	0	0	0	3	0	0	3	0	5	2	3	3	3	5	3	2	9	0
ZNF446		0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
ZNF449		0	3	5	9	10	0	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	7	15	0	10	10	9	0
ZNF45		0	3	5	9	10	0	0	8	9	0	3	0	0	11	3	0	9	0	0	0	0	5	16	7	18	4	10	10	9	0
ZNF451		0	3	0	2	14	0	3	0	0	0	0	0	0	3	0	12	0	0	0	0	0	0	6	30	18	0	3	0	0	0
ZNF454		0	6	5	6	12	0	0	10	8	0	3	0	0	11	3	3	4	0	0	0	0	5	19	7	18	0	12	11	9	0
ZNF460		0	3	5	9	10	0	0	8	9	0	3	0	0	11	3	0	4	0	0	0	0	5	19	6	15	0	13	11	9	0
ZNF461		0	4	3	6	4	0	0	5	0	0	0	0	0	6	0	3	0	0	0	0	0	0	3	0	3	4	0	0	7	2
ZNF462		8	3	2	0	0	0	0	0	20	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	3	0	3	2
ZNF468		0	3	5	9	10	0	0	8	8	0	3	0	0	11	3	0	4	0	0	0	3	5	16	7	17	0	12	11	9	0
ZNF469		0	5	0	0	6	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ZNF470		0	3	0	5	5	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	9	0
ZNF471		0	6	5	6	12	0	0	10	8	0	3	0	0	11	3	3	4	0	0	0	0	5	19	7	15	0	10	10	9	0
ZNF473		0	0	0	0	6	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	2
ZNF479		0	3	5	9	10	0	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	7	15	0	10	10	9	0
ZNF48		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	5	2	0	0
ZNF480		0	3	5	9	10	0	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	21	7	15	0	10	10	9	0
ZNF483		5	3	5	9	10	0	0	16	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	7	15	4	12	10	9	0
ZNF484		0	6	5	9	10	0	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	19	6	15	0	10	11	9	0
ZNF485		0	3	5	9	10	0	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	7	17	0	13	14	9	0
ZNF486		0	3	5	9	10	2	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	6	15	0	13	11	0	0
ZNF490		0	3	0	5	5	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	9	9	0
ZNF491		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	5	12	9	0
ZNF492		0	3	5	9	10	2	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	19	7	15	0	10	10	9	0
ZNF493		0	3	5	9	10	5	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	7	16	0	12	10	9	0
ZNF496		0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF498		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	9	0
ZNF501		0	3	5	9	10	0	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	9	15	0	13	10	9	0
ZNF502		0	3	5	9	10	0	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	7	18	4	10	10	9	0
ZNF503		0	9	0	2	6	10	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ZNF506		0	3	5	9	10	2	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	6	15	0	10	11	0	0
ZNF510		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	2	9	0
ZNF511		0	0	4	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0
ZNF512		51	34	6	23	69	67	3	10	97	5	7	0	0	22	0	46	0	0	3	0	5	12	68	45	81	50	134	27	3	0
ZNF512B		3	9	5	0	5	10	0	0	15	0	0	0	0	0	0	12	0	0	0	0	0	3	19	3	18	8	17	5	0	0
ZNF513		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
ZNF514		0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF516		3	0	0	2	4	6	0	0	10	0	0	0	0	0	0	3	9	0	0	0	0	0	3	8	0	0	3	5	8	0
ZNF517		5	5	4	3	0	0	0	0	0	3	0	3	6	3	0	0	4	0	0	0	0	0	5	3	0	0	0	0	9	0
ZNF518A		0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF518B		0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ZNF519		0	3	5	9	10	0	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	6	17	0	12	12	9	0
ZNF521		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF524		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
ZNF526		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	3	0	6	0	0	0
ZNF527		0	6	3	5	5	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	5	0	3	2	9	0
ZNF528		0	3	5	9	10	0	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	7	17	0	12	10	9	0
ZNF529		0	6	5	6	12	0	0	10	8	0	3	0	0	11	3	3	4	0	0	0	0	5	19	7	15	0	10	10	9	0
ZNF530		5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0
ZNF532		11	0	0	0	10	5	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF534		0	3	5	9	10	0	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	7	17	0	12	10	9	0
ZNF536		0	3	5	9	10	0	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	7	15	0	10	10	9	0
ZNF540		0	6	5	6	12	0	0	10	8	0	3	0	0	11	3	3	4	0	0	0	0	5	19	7	15	0	10	10	9	0
ZNF541		0	0	4	0	0	0	0	0	6	0	0	3	0	0	0	3	0	0	0	0	2	0	0	5	0	0	0	0	0	0
ZNF543		0	4	5	9	10	7	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	7	15	0	10	17	9	0
ZNF544		0	3	5	9	10	0	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	6	16	0	10	11	9	0
ZNF546		0	6	5	6	14	0	0	10	8	0	3	0	0	11	3	3	4	0	0	0	0	5	19	7	16	0	10	13	9	0
ZNF547		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF549		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
ZNF550		0	3	5	9	10	0	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	6	15	0	10	11	9	0
ZNF551		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
ZNF552		0	0	0	0	0	0	0	0	3	5	0	0	0	8	3	5	5	0	0	3	5	7	3	6	5	7	8	9	6	2
ZNF554		0	3	5	9	10	2	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	7	19	0	10	10	9	0
ZNF555		0	3	0	5	5	8	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	5	4	5	9	9	0
ZNF557		0	3	5	9	10	0	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	7	15	0	10	10	9	0
ZNF558		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
ZNF559		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
ZNF559-ZNF177		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	5	0	0	0
ZNF560		0	3	5	9	10	0	0	8	8	0	3	0	0	11	3	0	4	0	0	0	0	5	16	7	15	0	10	10	9	0
ZNF561		0	3	0	5	5	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	9	0
ZNF562		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	9	0
ZNF563		0	3	0	5	4	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	3	0	0	0	9	9	0
ZNF564		0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
ZNF565		0	3	0	5	5	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	3	0	9	0
